Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
28271,6630,2,2011-01-27,,
28274,6627,2,2011-01-27,,
28275,2356,2,2011-01-27,,
28276,6431,2,2011-01-27,,
28277,4786,2,2011-01-27,,
28279,6637,2,2011-01-27,,
28280,6637,5,2011-01-27,88.0,
28281,6638,2,2011-01-27,,
28282,6636,2,2011-01-27,,
28283,6638,2,2011-01-27,,
28284,6606,2,2011-01-27,,
28285,6605,2,2011-01-27,,
28287,6607,2,2011-01-27,,
28288,6636,2,2011-01-27,,
28289,6638,2,2011-01-27,,
28290,6638,5,2011-01-27,71.0,
28291,6610,2,2011-01-27,,
28292,6610,1,2011-01-27,,
28293,6608,2,2011-01-27,,
28294,6641,2,2011-01-27,,
28295,6641,2,2011-01-27,,
28296,2353,2,2011-01-27,,
28297,3,2,2011-01-27,,
28298,6606,2,2011-01-27,,
28299,6614,2,2011-01-27,,
28300,6618,2,2011-01-27,,
28301,6642,2,2011-01-27,,
28302,6523,1,2011-01-27,,
28303,6639,2,2011-01-27,,
28304,6643,2,2011-01-27,,
28305,6644,2,2011-01-27,,
28306,6642,2,2011-01-27,,
28307,6637,2,2011-01-27,,
28308,6347,2,2011-01-27,,
28310,6518,2,2011-01-27,,
28311,6518,5,2011-01-27,253.0,
28312,6601,2,2011-01-27,,
28313,6601,5,2011-01-27,253.0,
28314,6645,2,2011-01-27,,
28315,6642,2,2011-01-27,,
28316,6620,2,2011-01-27,,
28317,6643,2,2011-01-27,,
28318,6599,5,2011-01-27,2040.0,
28319,6648,2,2011-01-27,,
28320,6649,2,2011-01-27,,
28321,6649,1,2011-01-27,,
28322,6644,2,2011-01-27,,
28323,6646,15,2011-01-28,,
28324,6614,2,2011-01-28,,
28325,6601,2,2011-01-28,,
28326,1142,2,2011-01-28,,
28327,5747,5,2011-01-28,2940.0,
28330,6652,11,2011-01-28,,
28331,1295,2,2011-01-28,,
28332,6599,2,2011-01-28,,
28333,6645,2,2011-01-28,,
28334,6649,2,2011-01-28,,
28335,6646,2,2011-01-28,,
28336,1252,2,2011-01-28,,
28337,6589,1,2011-01-28,,
28338,6564,2,2011-01-28,,
28339,6652,2,2011-01-28,,
28340,6636,2,2011-01-28,,
28341,6652,2,2011-01-28,,
28342,6652,2,2011-01-28,,
28343,6651,2,2011-01-28,,
28344,6654,2,2011-01-28,,
28345,6347,9,2011-01-28,,
28346,6652,2,2011-01-28,,
28347,6652,5,2011-01-28,795.0,
28348,6601,2,2011-01-28,,
28349,6636,5,2011-01-28,2950.0,
28350,6655,5,2011-01-28,2789.0,
28351,6654,2,2011-01-28,,
28352,6649,2,2011-01-28,,
28353,778,2,2011-01-28,,
28354,6655,2,2011-01-28,,
28355,6651,2,2011-01-28,,
28356,5133,2,2011-01-28,,
28357,6639,2,2011-01-28,,
28359,6653,2,2011-01-28,,
28360,3115,5,2011-01-28,597.0,
28361,3463,5,2011-01-28,597.0,
28362,1881,5,2011-01-28,597.0,
28363,6442,2,2011-01-28,,
28364,6442,5,2011-01-28,253.0,
28366,6013,2,2011-01-28,,
28367,6015,2,2011-01-28,,
28368,6566,1,2011-01-28,,
28369,6650,2,2011-01-28,,
28370,6655,2,2011-01-28,,
28371,6635,2,2011-01-28,,
28372,6628,2,2011-01-28,,
28373,6660,2,2011-01-28,,
28374,6531,2,2011-01-28,,
28375,6655,2,2011-01-28,,
28376,6661,2,2011-01-28,,
28377,6661,2,2011-01-28,,
28378,6653,2,2011-01-28,,
28379,6306,2,2011-01-28,,
28380,6661,2,2011-01-28,,
28381,6654,2,2011-01-28,,
28382,6646,2,2011-01-28,,
28383,6657,2,2011-01-28,,
28386,6660,2,2011-01-28,,
28387,6660,5,2011-01-28,253.0,
28388,6631,2,2011-01-28,,
28389,6624,5,2011-01-28,253.0,
28390,6652,2,2011-01-28,,
28391,6652,5,2011-01-28,253.0,
28392,6654,2,2011-01-28,,
28393,6654,2,2011-01-28,,
28394,6652,2,2011-01-28,,
28395,730,2,2011-01-28,,
28396,744,2,2011-01-28,,
28397,739,2,2011-01-28,,
28398,753,2,2011-01-28,,
28399,729,2,2011-01-28,,
28400,6661,2,2011-01-28,,
28402,6635,2,2011-01-28,,
28403,6664,2,2011-01-28,,
28404,6646,2,2011-01-28,,
28405,6636,5,2011-01-28,2392.0,
28406,6386,2,2011-01-28,,
28407,6634,2,2011-01-28,,
28408,6631,2,2011-01-28,,
28409,6665,2,2011-01-28,,
28410,6636,2,2011-01-28,,
28411,6664,2,2011-01-28,,
28412,2645,2,2011-01-28,,
28413,6666,2,2011-01-28,,
28414,5727,5,2011-01-28,1349.0,
28415,6645,1,2011-01-28,,
28416,6631,2,2011-01-28,,
28417,1557,5,2011-01-28,1349.0,
28418,6667,2,2011-01-28,,
28419,6655,2,2011-01-28,,
28420,6652,2,2011-01-28,,
28421,1649,5,2011-01-28,2322.0,
28422,6642,15,2011-01-28,,
28423,980,5,2011-01-28,2770.0,
28424,6649,2,2011-01-28,,
28425,6664,2,2011-01-28,,
28426,6606,2,2011-01-28,,
28427,6601,2,2011-01-28,,
28428,6670,2,2011-01-28,,
28429,6557,5,2011-01-28,2714.0,
28430,6666,2,2011-01-28,,
28431,6668,2,2011-01-28,,
28432,6652,2,2011-01-28,,
28433,6668,2,2011-01-28,,
28434,6664,2,2011-01-28,,
28435,6667,2,2011-01-28,,
28436,6666,2,2011-01-28,,
28438,6641,1,2011-01-28,,
28439,6652,2,2011-01-28,,
28442,6642,15,2011-01-28,,
28443,1342,2,2011-01-28,,
28444,728,2,2011-01-28,,
28445,1330,2,2011-01-28,,
28446,814,2,2011-01-28,,
28447,6357,2,2011-01-28,,
28448,5733,5,2011-01-28,1349.0,
28449,6674,2,2011-01-28,,
28450,6634,3,2011-01-28,,
28451,4354,5,2011-01-28,1349.0,
28452,4812,5,2011-01-28,2912.0,
28453,6666,1,2011-01-28,,
28454,6666,2,2011-01-28,,
28455,6676,2,2011-01-28,,
28456,6671,2,2011-01-28,,
28457,6670,2,2011-01-28,,
28458,6660,2,2011-01-28,,
28459,6618,2,2011-01-28,,
28460,6650,2,2011-01-28,,
28461,6662,2,2011-01-28,,
28462,6607,2,2011-01-28,,
28463,6646,2,2011-01-28,,
28464,6635,2,2011-01-28,,
28465,6617,2,2011-01-28,,
28466,6614,2,2011-01-28,,
28467,114,5,2011-01-28,1329.0,
28468,6386,2,2011-01-28,,
28469,6671,2,2011-01-28,,
28470,6645,2,2011-01-28,,
28471,5223,2,2011-01-28,,
28472,6670,2,2011-01-28,,
28473,6653,5,2011-01-28,2116.0,
28474,6651,2,2011-01-28,,
28475,6677,2,2011-01-28,,
28476,6671,2,2011-01-28,,
28477,6658,5,2011-01-28,2116.0,
28478,6641,2,2011-01-28,,
28479,2492,5,2011-01-28,1349.0,
28480,6446,2,2011-01-28,,
28482,6679,1,2011-01-28,,
28484,6681,2,2011-01-28,,
28485,6676,2,2011-01-28,,
28486,727,2,2011-01-28,,
28487,6682,2,2011-01-28,,
28488,6670,2,2011-01-28,,
28489,6671,2,2011-01-28,,
28490,6492,5,2011-01-28,1307.0,
28491,6492,2,2011-01-28,,
28492,4612,5,2011-01-28,2914.0,
28493,6551,1,2011-01-28,,
28494,4536,2,2011-01-28,,
28495,6612,2,2011-01-28,,
28496,6604,5,2011-01-28,2020.0,
28497,6604,2,2011-01-28,,
28498,6605,2,2011-01-28,,
28499,6615,1,2011-01-28,,
28500,6540,3,2011-01-28,,
28501,6680,2,2011-01-28,,
28502,2328,5,2011-01-28,2965.0,
28503,6508,1,2011-01-28,,
28507,6503,1,2011-01-29,,
28508,168,2,2011-01-29,,
28509,179,2,2011-01-29,,
28510,4590,2,2011-01-29,,
28511,6688,2,2011-01-29,,
28512,6668,2,2011-01-29,,
28513,6661,2,2011-01-29,,
28514,6655,5,2011-01-29,795.0,
28515,6655,2,2011-01-29,,
28516,6492,2,2011-01-29,,
28517,6664,2,2011-01-29,,
28518,6688,5,2011-01-29,2116.0,
28519,6691,2,2011-01-29,,
28520,6691,1,2011-01-29,,
28521,6421,2,2011-01-29,,
28522,6682,2,2011-01-29,,
28523,6685,2,2011-01-29,,
28524,6688,2,2011-01-29,,
28525,6689,2,2011-01-29,,
28526,6325,2,2011-01-29,,
28527,6689,2,2011-01-29,,
28528,6690,2,2011-01-29,,
28530,6683,2,2011-01-29,,
28531,6692,2,2011-01-29,,
28532,6691,2,2011-01-29,,
28533,6688,5,2011-01-29,2789.0,
28534,6557,5,2011-01-29,2789.0,
28535,6688,2,2011-01-29,,
28536,6688,2,2011-01-29,,
28537,6693,2,2011-01-29,,
28538,6693,2,2011-01-29,,
28539,1976,2,2011-01-29,,
28540,4397,2,2011-01-29,,
28541,4853,2,2011-01-29,,
28542,4851,2,2011-01-29,,
28543,6688,2,2011-01-29,,
28544,6695,2,2011-01-29,,
28545,6692,2,2011-01-29,,
28546,6686,2,2011-01-29,,
28547,6691,2,2011-01-29,,
28548,6693,2,2011-01-29,,
28549,6695,2,2011-01-29,,
28550,6694,2,2011-01-29,,
28551,6683,2,2011-01-29,,
28552,6677,2,2011-01-29,,
28553,6671,2,2011-01-29,,
28554,6690,2,2011-01-29,,
28555,6425,2,2011-01-29,,
28556,6692,2,2011-01-29,,
28557,6689,2,2011-01-29,,
28558,6688,2,2011-01-29,,
28559,6695,2,2011-01-29,,
28560,6680,5,2011-01-29,2322.0,
28561,6424,2,2011-01-29,,
28562,6679,2,2011-01-29,,
28565,6692,2,2011-01-29,,
28566,6421,5,2011-01-29,2789.0,
28567,6605,2,2011-01-29,,
28568,6646,2,2011-01-29,,
28569,6689,2,2011-01-29,,
28570,6610,2,2011-01-29,,
28571,6697,2,2011-01-29,,
28573,6514,3,2011-01-29,,
28574,6695,2,2011-01-29,,
28575,6692,2,2011-01-29,,
28576,533,2,2011-01-29,,
28577,554,2,2011-01-29,,
28578,515,2,2011-01-29,,
28579,6661,1,2011-01-29,,
28580,6699,2,2011-01-29,,
28581,6607,2,2011-01-29,,
28582,6690,5,2011-01-29,103.0,
28583,6698,2,2011-01-29,,
28584,949,2,2011-01-29,,
28585,6702,5,2011-01-29,2817.0,
28586,6609,2,2011-01-29,,
28587,6695,2,2011-01-30,,
28588,6690,2,2011-01-30,,
28589,6646,2,2011-01-30,,
28590,6618,2,2011-01-30,,
28591,729,2,2011-01-30,,
28592,1280,2,2011-01-30,,
28593,2566,2,2011-01-30,,
28594,6700,2,2011-01-30,,
28595,6697,2,2011-01-30,,
28596,6607,2,2011-01-30,,
28597,6635,2,2011-01-30,,
28598,6704,2,2011-01-30,,
28599,4973,1,2011-01-30,,
28600,6705,2,2011-01-30,,
28601,6692,2,2011-01-30,,
28602,6689,2,2011-01-30,,
28603,6605,2,2011-01-30,,
28604,6606,2,2011-01-30,,
28605,6708,2,2011-01-30,,
28606,6708,1,2011-01-30,,
28607,6646,2,2011-01-30,,
28608,6662,2,2011-01-30,,
28610,6705,2,2011-01-30,,
28611,6605,1,2011-01-30,,
28612,6658,2,2011-01-30,,
28613,6421,2,2011-01-30,,
28614,6692,2,2011-01-30,,
28615,1330,2,2011-01-30,,
28616,6715,2,2011-01-30,,
28617,6705,2,2011-01-30,,
28618,6424,2,2011-01-30,,
28619,6710,2,2011-01-30,,
28620,6715,2,2011-01-30,,
28622,823,3,2011-01-30,,
28623,726,2,2011-01-30,,
28624,744,2,2011-01-30,,
28625,6719,2,2011-01-30,,
28626,6701,2,2011-01-30,,
28627,6720,2,2011-01-30,,
28628,6721,2,2011-01-30,,
28629,6721,2,2011-01-30,,
28630,6702,2,2011-01-30,,
28631,6721,2,2011-01-30,,
28632,6722,2,2011-01-30,,
28634,6715,2,2011-01-30,,
28635,6702,5,2011-01-30,2789.0,
28636,6722,2,2011-01-30,,
28637,6721,2,2011-01-30,,
28638,6720,5,2011-01-30,2798.0,
28639,6717,2,2011-01-30,,
28640,6704,2,2011-01-30,,
28641,6717,2,2011-01-30,,
28642,6714,2,2011-01-30,,
28643,6720,2,2011-01-30,,
28644,6726,2,2011-01-30,,
28645,6725,2,2011-01-30,,
28646,6726,2,2011-01-30,,
28647,6716,2,2011-01-30,,
28648,6715,2,2011-01-30,,
28649,552,2,2011-01-30,,
28650,6676,1,2011-01-30,,
28651,6676,2,2011-01-30,,
28652,6715,2,2011-01-30,,
28653,552,2,2011-01-30,,
28654,6720,2,2011-01-30,,
28655,6721,2,2011-01-30,,
28656,6726,2,2011-01-30,,
28657,6707,2,2011-01-30,,
28658,6715,2,2011-01-30,,
28659,6710,2,2011-01-30,,
28660,720,2,2011-01-30,,
28661,6306,9,2011-01-30,,
28662,6371,15,2011-01-30,,
28663,6726,2,2011-01-31,,
28664,6371,15,2011-01-31,,
28665,6727,2,2011-01-31,,
28666,6727,1,2011-01-31,,
28667,6718,2,2011-01-31,,
28672,6718,1,2011-01-31,,
28673,6734,2,2011-01-31,,
28674,6727,2,2011-01-31,,
28675,6735,2,2011-01-31,,
28676,6735,2,2011-01-31,,
28677,6727,2,2011-01-31,,
28678,6732,2,2011-01-31,,
28679,6724,2,2011-01-31,,
28680,6701,2,2011-01-31,,
28681,6734,5,2011-01-31,2513.0,
28682,6653,5,2011-01-31,2513.0,
28683,6735,1,2011-01-31,,
28684,6736,2,2011-01-31,,
28685,6732,2,2011-01-31,,
28686,6728,2,2011-01-31,,
28687,6654,2,2011-01-31,,
28688,6714,2,2011-01-31,,
28689,6732,2,2011-01-31,,
28690,5133,3,2011-01-31,,
28691,5360,5,2011-01-31,588.0,
28692,4058,5,2011-01-31,588.0,
28693,6729,2,2011-01-31,,
28694,6734,2,2011-01-31,,
28695,6729,2,2011-01-31,,
28696,6738,2,2011-01-31,,
28697,6371,15,2011-01-31,,
28698,6721,2,2011-01-31,,
28699,6732,2,2011-01-31,,
28700,6726,2,2011-01-31,,
28701,6722,2,2011-01-31,,
28702,6371,15,2011-01-31,,
28703,6729,2,2011-01-31,,
28704,6728,2,2011-01-31,,
28706,6736,2,2011-01-31,,
28707,6734,2,2011-01-31,,
28708,6733,2,2011-01-31,,
28709,1280,2,2011-01-31,,
28710,6737,2,2011-01-31,,
28711,6373,2,2011-01-31,,
28712,6735,2,2011-01-31,,
28713,6733,2,2011-01-31,,
28714,6721,2,2011-01-31,,
28715,6740,2,2011-01-31,,
28716,6728,2,2011-01-31,,
28717,6740,2,2011-01-31,,
28718,6736,2,2011-01-31,,
28719,6734,2,2011-01-31,,
28720,6733,2,2011-01-31,,
28721,6731,2,2011-01-31,,
28722,6728,2,2011-01-31,,
28723,6725,2,2011-01-31,,
28724,6723,2,2011-01-31,,
28725,6720,2,2011-01-31,,
28726,6715,2,2011-01-31,,
28727,6707,2,2011-01-31,,
28728,6706,2,2011-01-31,,
28729,6705,2,2011-01-31,,
28730,6702,2,2011-01-31,,
28731,6698,2,2011-01-31,,
28732,6690,2,2011-01-31,,
28733,6688,2,2011-01-31,,
28735,6684,2,2011-01-31,,
28736,6680,2,2011-01-31,,
28737,6670,2,2011-01-31,,
28738,6668,2,2011-01-31,,
28739,6664,2,2011-01-31,,
28740,6660,2,2011-01-31,,
28741,6658,2,2011-01-31,,
28742,6656,2,2011-01-31,,
28743,6655,2,2011-01-31,,
28744,6653,2,2011-01-31,,
28745,6652,2,2011-01-31,,
28746,6648,2,2011-01-31,,
28747,6742,2,2011-01-31,,
28748,6739,2,2011-01-31,,
28749,6742,2,2011-01-31,,
28750,6740,2,2011-01-31,,
28751,6740,2,2011-01-31,,
28752,6742,2,2011-01-31,,
28753,5250,5,2011-01-31,442.0,
28754,5250,2,2011-01-31,,
28755,5325,2,2011-01-31,,
28756,4712,2,2011-01-31,,
28757,6692,2,2011-01-31,,
28758,6732,2,2011-01-31,,
28759,6653,8,2011-01-31,569.0,50.0
28760,6743,15,2011-01-31,,
28761,6743,2,2011-01-31,,
28762,6732,2,2011-01-31,,
28763,6731,5,2011-01-31,1390.0,
28764,6732,2,2011-01-31,,
28765,6731,2,2011-01-31,,
28766,6726,2,2011-01-31,,
28767,6746,2,2011-01-31,,
28768,6747,2,2011-01-31,,
28769,6675,2,2011-01-31,,
28770,6742,2,2011-01-31,,
28771,6704,2,2011-01-31,,
28772,720,2,2011-01-31,,
28773,486,2,2011-01-31,,
28774,3837,2,2011-01-31,,
28775,6726,2,2011-01-31,,
28776,6747,2,2011-01-31,,
28777,6746,2,2011-01-31,,
28778,6749,2,2011-01-31,,
28779,6653,2,2011-01-31,,
28780,6744,2,2011-01-31,,
28781,5250,5,2011-01-31,597.0,
28782,6740,2,2011-01-31,,
28783,6742,2,2011-01-31,,
28784,363,2,2011-01-31,,
28785,363,5,2011-01-31,2864.0,
28786,6735,2,2011-01-31,,
28787,6733,2,2011-01-31,,
28788,6732,2,2011-01-31,,
28789,6731,2,2011-01-31,,
28790,6728,2,2011-01-31,,
28791,6729,2,2011-01-31,,
28792,3051,2,2011-01-31,,
28793,3054,2,2011-01-31,,
28794,5575,2,2011-01-31,,
28795,6705,2,2011-01-31,,
28796,6748,2,2011-01-31,,
28797,6739,2,2011-01-31,,
28798,6739,2,2011-01-31,,
28799,6739,1,2011-01-31,,
28800,6653,2,2011-01-31,,
28801,6653,5,2011-01-31,71.0,
28802,6653,2,2011-01-31,,
28803,6730,2,2011-01-31,,
28804,6653,2,2011-01-31,,
28805,6732,2,2011-01-31,,
28806,6373,2,2011-01-31,,
28807,6431,2,2011-01-31,,
28808,6682,2,2011-01-31,,
28809,6685,2,2011-01-31,,
28810,2188,2,2011-01-31,,
28811,5594,2,2011-01-31,,
28813,6755,2,2011-01-31,,
28814,6750,2,2011-01-31,,
28815,6751,2,2011-01-31,,
28817,6750,1,2011-01-31,,
28818,6734,2,2011-01-31,,
28819,6685,1,2011-01-31,,
28820,6630,2,2011-01-31,,
28821,3997,2,2011-01-31,,
28822,5189,2,2011-01-31,,
28823,6757,2,2011-01-31,,
28825,750,2,2011-01-31,,
28827,4971,2,2011-01-31,,
28828,4976,2,2011-01-31,,
28829,4982,2,2011-01-31,,
28830,6755,2,2011-01-31,,
28831,6757,2,2011-01-31,,
28832,6753,2,2011-01-31,,
28833,6758,5,2011-01-31,2817.0,
28835,6760,2,2011-01-31,,
28836,6760,2,2011-01-31,,
28838,6757,2,2011-01-31,,
28839,6755,2,2011-01-31,,
28840,6760,2,2011-01-31,,
28841,6759,2,2011-01-31,,
28843,6241,2,2011-01-31,,
28844,6753,2,2011-01-31,,
28845,6750,2,2011-01-31,,
28846,6744,2,2011-01-31,,
28847,6726,2,2011-01-31,,
28848,6236,2,2011-01-31,,
28849,6762,2,2011-01-31,,
28850,6753,2,2011-02-01,,
28851,879,2,2011-02-01,,
28854,6742,1,2011-02-01,,
28855,6652,2,2011-02-01,,
28856,6766,2,2011-02-01,,
28857,6766,1,2011-02-01,,
28858,6760,2,2011-02-01,,
28868,6761,2,2011-02-01,,
28869,6760,2,2011-02-01,,
28870,6652,2,2011-02-01,,
28871,6654,2,2011-02-01,,
28872,6760,2,2011-02-01,,
28873,6772,2,2011-02-01,,
28874,63,2,2011-02-01,,
28875,6749,2,2011-02-01,,
28876,6758,5,2011-02-01,1349.0,
28877,6750,2,2011-02-01,,
28878,6779,2,2011-02-01,,
28879,6758,2,2011-02-01,,
28880,6773,2,2011-02-01,,
28881,6775,2,2011-02-01,,
28882,6775,2,2011-02-01,,
28883,6775,1,2011-02-01,,
28885,6781,1,2011-02-01,,
28886,4362,2,2011-02-01,,
28887,6781,2,2011-02-01,,
28888,6782,2,2011-02-01,,
28889,6780,2,2011-02-01,,
28890,6781,2,2011-02-01,,
28891,6766,2,2011-02-01,,
28892,6779,2,2011-02-01,,
28893,6780,2,2011-02-01,,
28894,6779,2,2011-02-01,,
28895,6777,2,2011-02-01,,
28896,6776,2,2011-02-01,,
28897,6773,2,2011-02-01,,
28898,6772,2,2011-02-01,,
28899,6770,2,2011-02-01,,
28900,6763,2,2011-02-01,,
28901,6762,2,2011-02-01,,
28902,6759,2,2011-02-01,,
28903,6758,2,2011-02-01,,
28904,6755,2,2011-02-01,,
28905,6754,2,2011-02-01,,
28906,6647,2,2011-02-01,,
28907,6643,2,2011-02-01,,
28908,6642,2,2011-02-01,,
28909,6640,2,2011-02-01,,
28910,6638,2,2011-02-01,,
28911,6637,2,2011-02-01,,
28912,6636,2,2011-02-01,,
28913,6630,2,2011-02-01,,
28914,6624,2,2011-02-01,,
28915,6619,2,2011-02-01,,
28917,6613,2,2011-02-01,,
28918,6609,2,2011-02-01,,
28919,6604,2,2011-02-01,,
28920,6601,2,2011-02-01,,
28921,6599,2,2011-02-01,,
28922,6592,2,2011-02-01,,
28923,656,2,2011-02-01,,
28924,6780,2,2011-02-01,,
28925,6782,2,2011-02-01,,
28926,6773,2,2011-02-01,,
28927,6781,2,2011-02-01,,
28928,6766,2,2011-02-01,,
28929,6766,2,2011-02-01,,
28930,6772,2,2011-02-01,,
28931,6777,2,2011-02-01,,
28932,6777,2,2011-02-01,,
28933,6653,2,2011-02-01,,
28934,6749,1,2011-02-01,,
28935,6786,2,2011-02-01,,
28936,6786,2,2011-02-01,,
28937,6786,2,2011-02-01,,
28938,6786,2,2011-02-01,,
28939,6781,2,2011-02-01,,
28940,6726,1,2011-02-01,,
28941,6782,2,2011-02-01,,
28942,6779,2,2011-02-01,,
28943,6781,2,2011-02-01,,
28944,6786,2,2011-02-01,,
28945,6784,2,2011-02-01,,
28946,6789,2,2011-02-01,,
28947,6782,2,2011-02-01,,
28948,6782,1,2011-02-01,,
28949,6787,2,2011-02-01,,
28950,6781,2,2011-02-01,,
28951,6786,2,2011-02-01,,
28952,6790,2,2011-02-01,,
28953,6790,2,2011-02-01,,
28954,6791,5,2011-02-01,776.0,
28955,5070,2,2011-02-02,,
28956,3372,5,2011-02-02,3007.0,
28957,3372,2,2011-02-02,,
28958,6789,2,2011-02-02,,
28959,5889,2,2011-02-02,,
28960,6653,2,2011-02-02,,
28962,6790,2,2011-02-02,,
28963,6787,2,2011-02-02,,
28964,6790,2,2011-02-02,,
28966,6791,2,2011-02-02,,
28967,6794,2,2011-02-02,,
28968,4466,2,2011-02-02,,
28969,4468,2,2011-02-02,,
28970,4466,5,2011-02-02,1499.0,
28971,1982,2,2011-02-02,,
28972,76,2,2011-02-02,,
28973,6554,2,2011-02-02,,
28974,6794,2,2011-02-02,,
28975,6794,16,2011-02-02,,
28977,6761,2,2011-02-02,,
28978,6784,2,2011-02-02,,
28980,6796,2,2011-02-02,,
28981,6797,2,2011-02-02,,
28982,5072,2,2011-02-02,,
28983,6652,2,2011-02-02,,
28984,6788,16,2011-02-02,,
28985,6788,2,2011-02-02,,
28986,6800,2,2011-02-02,,
28987,2715,5,2011-02-02,1077.0,
28988,2715,2,2011-02-02,,
28989,6752,2,2011-02-02,,
28990,6752,1,2011-02-02,,
28991,6800,2,2011-02-02,,
28992,6791,2,2011-02-02,,
28993,6797,2,2011-02-02,,
28994,6796,2,2011-02-02,,
28995,6791,5,2011-02-02,442.0,
28996,6794,2,2011-02-02,,
28997,6794,5,2011-02-02,442.0,
28998,6735,2,2011-02-02,,
28999,6794,2,2011-02-02,,
29000,213,5,2011-02-02,1077.0,
29001,213,2,2011-02-02,,
29002,6794,2,2011-02-02,,
29003,6760,2,2011-02-02,,
29004,6653,2,2011-02-02,,
29005,6802,2,2011-02-02,,
29006,6805,2,2011-02-02,,
29007,6800,2,2011-02-02,,
29008,6804,2,2011-02-02,,
29009,6802,2,2011-02-02,,
29010,693,2,2011-02-02,,
29011,6753,5,2011-02-02,442.0,
29012,6805,2,2011-02-02,,
29013,2099,2,2011-02-02,,
29014,6806,2,2011-02-02,,
29015,6810,2,2011-02-02,,
29016,6807,2,2011-02-02,,
29018,6665,1,2011-02-02,,
29019,6811,2,2011-02-02,,
29020,6812,2,2011-02-02,,
29021,6814,2,2011-02-02,,
29023,6814,5,2011-02-02,2798.0,
29024,6791,2,2011-02-02,,
29025,6797,2,2011-02-02,,
29026,6796,2,2011-02-02,,
29027,6808,2,2011-02-02,,
29028,4940,1,2011-02-02,,
29029,6815,2,2011-02-02,,
29030,6813,2,2011-02-02,,
29031,6805,2,2011-02-02,,
29032,6811,2,2011-02-02,,
29033,6809,2,2011-02-02,,
29034,6814,2,2011-02-02,,
29035,6802,2,2011-02-02,,
29036,6809,2,2011-02-02,,
29037,6816,2,2011-02-02,,
29038,6811,2,2011-02-02,,
29039,6770,2,2011-02-02,,
29040,5905,2,2011-02-02,,
29041,6815,15,2011-02-02,,
29042,6805,2,2011-02-02,,
29043,6807,2,2011-02-02,,
29044,6805,2,2011-02-02,,
29045,6791,2,2011-02-02,,
29046,6797,2,2011-02-02,,
29047,6807,2,2011-02-02,,
29048,6805,2,2011-02-02,,
29049,6819,2,2011-02-02,,
29050,6812,2,2011-02-02,,
29051,6812,1,2011-02-02,,
29052,6144,2,2011-02-02,,
29053,6144,1,2011-02-02,,
29054,6819,2,2011-02-02,,
29055,1717,1,2011-02-02,,
29056,6814,2,2011-02-02,,
29058,6821,2,2011-02-02,,
29060,6818,2,2011-02-02,,
29061,6821,2,2011-02-02,,
29062,672,16,2011-02-02,,
29063,672,16,2011-02-02,,
29064,6820,2,2011-02-02,,
29065,778,16,2011-02-02,,
29066,708,16,2011-02-02,,
29067,6811,2,2011-02-02,,
29068,6816,2,2011-02-02,,
29069,6805,2,2011-02-02,,
29070,6818,2,2011-02-02,,
29071,6804,2,2011-02-02,,
29072,6803,2,2011-02-02,,
29073,6807,2,2011-02-02,,
29074,6805,2,2011-02-02,,
29075,6814,2,2011-02-02,,
29076,6819,2,2011-02-02,,
29077,6811,2,2011-02-02,,
29078,6816,2,2011-02-02,,
29079,6809,2,2011-02-02,,
29080,6821,2,2011-02-02,,
29081,6822,2,2011-02-02,,
29082,6812,2,2011-02-02,,
29083,6811,2,2011-02-02,,
29084,6809,2,2011-02-02,,
29085,6809,5,2011-02-02,2817.0,
29086,6824,2,2011-02-02,,
29087,6811,2,2011-02-02,,
29088,6816,2,2011-02-02,,
29089,6823,2,2011-02-02,,
29090,6823,15,2011-02-02,,
29091,6823,2,2011-02-02,,
29092,6732,1,2011-02-02,,
29093,6732,2,2011-02-02,,
29094,1980,2,2011-02-02,,
29095,6825,2,2011-02-02,,
29096,6820,2,2011-02-02,,
29097,6402,1,2011-02-02,,
29098,6831,2,2011-02-03,,
29099,6606,2,2011-02-03,,
29100,847,2,2011-02-03,,
29101,6782,2,2011-02-03,,
29102,6827,2,2011-02-03,,
29103,6431,2,2011-02-03,,
29104,6431,9,2011-02-03,,50.0
29105,6821,2,2011-02-03,,
29106,1569,2,2011-02-03,,
29107,3798,2,2011-02-03,,
29108,570,2,2011-02-03,,
29109,6799,2,2011-02-03,,
29110,6828,2,2011-02-03,,
29111,2917,2,2011-02-03,,
29112,4837,2,2011-02-03,,
29113,1028,2,2011-02-03,,
29114,1028,5,2011-02-03,795.0,
29115,6794,2,2011-02-03,,
29116,6762,2,2011-02-03,,
29117,6766,2,2011-02-03,,
29118,6832,2,2011-02-03,,
29119,6814,2,2011-02-03,,
29120,6821,2,2011-02-03,,
29121,6804,2,2011-02-03,,
29122,6814,2,2011-02-03,,
29123,6821,2,2011-02-03,,
29124,6814,5,2011-02-03,1307.0,
29125,672,2,2011-02-03,,
29126,6821,2,2011-02-03,,
29127,6805,1,2011-02-03,,
29128,6825,2,2011-02-03,,
29129,6828,2,2011-02-03,,
29130,6812,2,2011-02-03,,
29131,6806,2,2011-02-03,,
29132,6838,2,2011-02-03,,
29133,6838,5,2011-02-03,2116.0,
29134,6836,2,2011-02-03,,
29135,6786,2,2011-02-03,,
29136,6821,2,2011-02-03,,
29137,6834,2,2011-02-03,,
29138,6808,2,2011-02-03,,
29139,6838,2,2011-02-03,,
29140,6833,2,2011-02-03,,
