question_id,query,difficulty,products,collection,type,correct_context,function,step,product,response,retrieved_docs,exact_match
249,What are the elements of the atoms of TR144_8_19?,challenging,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve atom dataset,atom,atom,"['The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.', 'The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.']",1
249,What are the elements of the atoms of TR144_8_19?,challenging,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve connected dataset,connected,results,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n"", 'function name: retrieve:\n retrieve\n', 'The dataset titled ""posts"" contains information about various questions and answers related to statistical methods and Bayesian modeling. It includes key attributes such as PostTypeId, AcceptedAnswerId, CreationDate, Score, ViewCount, and Body, which provide insights into user engagement and content relevance. The data features two entries, one focusing on eliciting prior distributions from experts in Bayesian models and the other discussing the concept of normality in statistical methods. Each entry is enriched with metadata like OwnerUserId, LastActivityDate, Tags, and interaction metrics such as AnswerCount and CommentCount, allowing for a comprehensive analysis of user contributions and topic popularity.', 'The dataset titled ""results"" contains information about a specific race, identified by the raceId. It includes details for two drivers, including their unique driverId, constructorId, and race performance metrics such as grid position, finishing position, points earned, total laps completed, and race time. Additionally, the data provides insights into the fastest lap achieved by each driver, including lap time and speed, as well as their overall status in the race. This structured data is essential for analyzing driver performance and race outcomes.']",0
206,What elements are in the TR004_8_9 bond atoms?,challenging,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve Connected Dataset,connected,connected,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n"", 'The dataset titled ""yearmonth"" contains two columns: ""Date"" and ""Consumption."" The ""Date"" column represents the year and month in a YYYYMM format, while the ""Consumption"" column indicates the corresponding consumption values in a numerical format. The data includes two entries, with the first entry dated July 2012 showing a consumption of 528.3, and the second entry dated February 2013 with a significantly higher consumption of 1598.28. This dataset could be useful for analyzing trends in consumption over time.']",1
206,What elements are in the TR004_8_9 bond atoms?,challenging,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve Bond Dataset,bond,bond,"['The dataset titled ""bond"" contains information about molecular bonds, specifically focusing on the bond types associated with different molecules. It includes two columns: ""molecule_id"" and ""bond_type."" Both entries in the dataset refer to the same molecule ID, ""TR000,"" and indicate a bond type represented by a hyphen. This suggests that the dataset may be highlighting a specific characteristic or absence of a bond type for the molecule in question.', 'The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.']",1
206,What elements are in the TR004_8_9 bond atoms?,challenging,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve Laboratory Dataset,Laboratory,Laboratory,"['The dataset titled ""Laboratory"" contains laboratory test results recorded on two specific dates: September 11, 1991, and September 17, 1991. It includes a variety of biochemical markers such as GOT, GPT, LDH, ALP, and others, which are essential for assessing liver function, kidney function, and overall metabolic health. Additionally, the dataset features hematological parameters like WBC, RBC, HGB, and PLT, which provide insights into the patient\'s blood composition. Some values are marked as \'nan\', indicating missing data for certain tests. Overall, this dataset serves as a historical reference for clinical laboratory results from the early 1990s.', 'The dataset titled ""Examination"" contains medical examination results from two patients, detailing various laboratory tests and diagnoses. Each entry includes the examination date, levels of aCL IgG, aCL IgM, and aCL IgA, as well as the presence of ANA and its pattern, along with the diagnosis, KCT, RVVT, LAC, symptoms, and thrombosis status. The first row represents the column headers, while the subsequent rows provide specific values for each patient, indicating conditions such as Mixed Connective Tissue Disease (MCTD) and Systemic Lupus Erythematosus (SLE). This data is valuable for understanding autoimmune disorders and their associated laboratory findings.', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n"", 'The dataset titled ""Major"" contains information about academic programs offered within specific colleges. It includes three columns: ""major_name,"" which lists the names of the majors, ""department,"" which indicates the associated department, and ""college,"" which specifies the college to which the department belongs. The data features two entries: ""Outdoor Product Design and Development"" and ""Agricultural Communication,"" both housed under the School of Applied Sciences, Technology and Education within the College of Agriculture and Applied Sciences. This dataset provides insights into the structure of academic offerings in this particular college.']",1
327,Which non-carcinogenic molecules consisted more than 5 atoms?,moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve atom dataset,atom,atom,"['The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.', 'The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.']",1
327,Which non-carcinogenic molecules consisted more than 5 atoms?,moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve laboratory dataset,Laboratory,Laboratory,"['The dataset titled ""Laboratory"" contains laboratory test results recorded on two specific dates: September 11, 1991, and September 17, 1991. It includes a variety of biochemical markers such as GOT, GPT, LDH, ALP, and others, which are essential for assessing liver function, kidney function, and overall metabolic health. Additionally, the dataset features hematological parameters like WBC, RBC, HGB, and PLT, which provide insights into the patient\'s blood composition. Some values are marked as \'nan\', indicating missing data for certain tests. Overall, this dataset serves as a historical reference for clinical laboratory results from the early 1990s.', 'The dataset titled ""Examination"" contains medical examination results from two patients, detailing various laboratory tests and diagnoses. Each entry includes the examination date, levels of aCL IgG, aCL IgM, and aCL IgA, as well as the presence of ANA and its pattern, along with the diagnosis, KCT, RVVT, LAC, symptoms, and thrombosis status. The first row represents the column headers, while the subsequent rows provide specific values for each patient, indicating conditions such as Mixed Connective Tissue Disease (MCTD) and Systemic Lupus Erythematosus (SLE). This data is valuable for understanding autoimmune disorders and their associated laboratory findings.', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n"", 'function name: retrieve:\n retrieve\n']",1
243,What are the bonds that have phosphorus and nitrogen as their atom elements?,moderate,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve bond dataset,bond,bond,"['The dataset titled ""bond"" contains information about molecular bonds, specifically focusing on the bond types associated with different molecules. It includes two columns: ""molecule_id"" and ""bond_type."" Both entries in the dataset refer to the same molecule ID, ""TR000,"" and indicate a bond type represented by a hyphen. This suggests that the dataset may be highlighting a specific characteristic or absence of a bond type for the molecule in question.', 'The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.']",1
243,What are the bonds that have phosphorus and nitrogen as their atom elements?,moderate,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve laboratory dataset,Laboratory,Laboratory,"['The dataset titled ""Laboratory"" contains laboratory test results recorded on two specific dates: September 11, 1991, and September 17, 1991. It includes a variety of biochemical markers such as GOT, GPT, LDH, ALP, and others, which are essential for assessing liver function, kidney function, and overall metabolic health. Additionally, the dataset features hematological parameters like WBC, RBC, HGB, and PLT, which provide insights into the patient\'s blood composition. Some values are marked as \'nan\', indicating missing data for certain tests. Overall, this dataset serves as a historical reference for clinical laboratory results from the early 1990s.', 'The dataset titled ""Examination"" contains medical examination results from two patients, detailing various laboratory tests and diagnoses. Each entry includes the examination date, levels of aCL IgG, aCL IgM, and aCL IgA, as well as the presence of ANA and its pattern, along with the diagnosis, KCT, RVVT, LAC, symptoms, and thrombosis status. The first row represents the column headers, while the subsequent rows provide specific values for each patient, indicating conditions such as Mixed Connective Tissue Disease (MCTD) and Systemic Lupus Erythematosus (SLE). This data is valuable for understanding autoimmune disorders and their associated laboratory findings.', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n"", ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n""]",1
243,What are the bonds that have phosphorus and nitrogen as their atom elements?,moderate,"['connected', 'atom']",toxicology,product,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,retrieve posts dataset,posts,posts,"['The dataset titled ""posts"" contains information about various questions and answers related to statistical methods and Bayesian modeling. It includes key attributes such as PostTypeId, AcceptedAnswerId, CreationDate, Score, ViewCount, and Body, which provide insights into user engagement and content relevance. The data features two entries, one focusing on eliciting prior distributions from experts in Bayesian models and the other discussing the concept of normality in statistical methods. Each entry is enriched with metadata like OwnerUserId, LastActivityDate, Tags, and interaction metrics such as AnswerCount and CommentCount, allowing for a comprehensive analysis of user contributions and topic popularity.', 'The dataset titled ""postHistory"" contains information about user-generated posts related to Bayesian modeling. It includes columns such as PostHistoryTypeId, PostId, RevisionGUID, CreationDate, UserId, Text, Comment, and UserDisplayName. The data features two entries from July 19, 2010, both authored by the same user (UserId 8.0) and linked to the same post (PostId 1). The first entry discusses the process of eliciting prior distributions from experts, while the second entry is a more concise title on the same topic. Notably, there are no comments or user display names provided in this dataset.', 'The dataset titled ""comments"" contains user-generated feedback related to a specific topic, with each entry comprising a unique PostId, a Score indicating the user\'s rating, the Text of the comment, the CreationDate of the comment, the UserId of the commenter, and the UserDisplayName. The data includes two comments dated July 19, 2010, both from the same user, with scores of 5 and 0, reflecting contrasting opinions on the value of a subject, likely related to the programming language R. The comments highlight a debate on the definition of \'valuable\' in the context discussed, showcasing the subjective nature of user feedback.', 'The dataset titled ""votes"" contains information related to user votes on a platform. It includes five columns: PostId, VoteTypeId, CreationDate, UserId, and BountyAmount. The data consists of two entries, both recorded on July 19, 2010, with PostId values of 3 and 2, respectively, and a VoteTypeId of 2 for both entries. Notably, the UserId and BountyAmount fields are marked as \'nan\', indicating that this information is not available for these records. This dataset provides insights into voting activity on specific posts during the specified date.']",1
242,"Among all the atoms from 21 to 25, list all the molecules that are carcinogenic.",moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,Retrieve atom data,atom,atom,"['The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.', 'The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.']",1
242,"Among all the atoms from 21 to 25, list all the molecules that are carcinogenic.",moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,Retrieve connected data,connected,connected,"['The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.', 'function name: retrieve:\n retrieve\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n""]",1
242,"Among all the atoms from 21 to 25, list all the molecules that are carcinogenic.",moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,Retrieve laboratory data,Laboratory,Laboratory,"['The dataset titled ""Laboratory"" contains laboratory test results recorded on two specific dates: September 11, 1991, and September 17, 1991. It includes a variety of biochemical markers such as GOT, GPT, LDH, ALP, and others, which are essential for assessing liver function, kidney function, and overall metabolic health. Additionally, the dataset features hematological parameters like WBC, RBC, HGB, and PLT, which provide insights into the patient\'s blood composition. Some values are marked as \'nan\', indicating missing data for certain tests. Overall, this dataset serves as a historical reference for clinical laboratory results from the early 1990s.', 'The dataset titled ""Examination"" contains medical examination results from two patients, detailing various laboratory tests and diagnoses. Each entry includes the examination date, levels of aCL IgG, aCL IgM, and aCL IgA, as well as the presence of ANA and its pattern, along with the diagnosis, KCT, RVVT, LAC, symptoms, and thrombosis status. The first row represents the column headers, while the subsequent rows provide specific values for each patient, indicating conditions such as Mixed Connective Tissue Disease (MCTD) and Systemic Lupus Erythematosus (SLE). This data is valuable for understanding autoimmune disorders and their associated laboratory findings.', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n"", 'The dataset titled ""products"" contains a single column labeled ""Description,"" which includes two entries. The first entry is ""Rucní zadání,"" which translates to ""Manual entry"" in English, suggesting a process or method related to data input. The second entry, ""Nafta,"" refers to ""Diesel,"" indicating a type of fuel. This dataset appears to focus on product descriptions, potentially related to automotive or fuel-related industries.']",1
273,What is the percentage of element chlorine in carcinogenic molecules?,moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,"retrieve ""atom"" dataset",atom,atom,"['The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.', 'The dataset titled ""connected"" contains information about atomic connections represented by two columns: ""atom_id2"" and ""bond_id."" The ""atom_id2"" column lists identifiers for atoms, while the ""bond_id"" column specifies the corresponding bond identifiers that connect these atoms. The data includes two entries, indicating relationships between different atoms and their respective bonds. This dataset is useful for analyzing molecular structures and understanding the connectivity between atoms in a given system.']",1
273,What is the percentage of element chlorine in carcinogenic molecules?,moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,"retrieve ""Laboratory"" dataset",Laboratory,Laboratory,"['The dataset titled ""Laboratory"" contains laboratory test results recorded on two specific dates: September 11, 1991, and September 17, 1991. It includes a variety of biochemical markers such as GOT, GPT, LDH, ALP, and others, which are essential for assessing liver function, kidney function, and overall metabolic health. Additionally, the dataset features hematological parameters like WBC, RBC, HGB, and PLT, which provide insights into the patient\'s blood composition. Some values are marked as \'nan\', indicating missing data for certain tests. Overall, this dataset serves as a historical reference for clinical laboratory results from the early 1990s.', 'The dataset titled ""Examination"" contains medical examination results from two patients, detailing various laboratory tests and diagnoses. Each entry includes the examination date, levels of aCL IgG, aCL IgM, and aCL IgA, as well as the presence of ANA and its pattern, along with the diagnosis, KCT, RVVT, LAC, symptoms, and thrombosis status. The first row represents the column headers, while the subsequent rows provide specific values for each patient, indicating conditions such as Mixed Connective Tissue Disease (MCTD) and Systemic Lupus Erythematosus (SLE). This data is valuable for understanding autoimmune disorders and their associated laboratory findings.', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It returns the relevant data based on the provided parameters.\n"", 'The dataset titled ""products"" contains a single column labeled ""Description,"" which includes two entries. The first entry is ""Rucní zadání,"" which translates to ""Manual entry"" in English, suggesting a process or method related to data input. The second entry, ""Nafta,"" refers to ""Diesel,"" indicating a type of fuel. This dataset appears to focus on product descriptions, potentially related to automotive or fuel-related industries.']",1
273,What is the percentage of element chlorine in carcinogenic molecules?,moderate,"['molecule', 'atom']",toxicology,product,"['The dataset titled ""molecule"" contains a single column labeled ""label."" This column includes two entries, both of which are the string \'+\\n\'. The data appears to represent a simple binary or categorical classification, but the specific context or application of these labels is not provided. Overall, the dataset is minimal and may require additional information for a comprehensive understanding of its purpose.', 'The dataset titled ""atom"" contains information about different molecules and their corresponding elements. It includes two columns: ""molecule_id"" and ""element."" The data reveals that the molecule identified as ""TR000"" is associated with two elements: chlorine (Cl) and carbon (C). This concise representation highlights the elemental composition of the specified molecule, which may be useful for studies in chemistry and molecular biology.']",retrieve,"retrieve ""posts"" dataset",posts,posts,"['The dataset titled ""posts"" contains information about various questions and answers related to statistical methods and Bayesian modeling. It includes key attributes such as PostTypeId, AcceptedAnswerId, CreationDate, Score, ViewCount, and Body, which provide insights into user engagement and content relevance. The data features two entries, one focusing on eliciting prior distributions from experts in Bayesian models and the other discussing the concept of normality in statistical methods. Each entry is enriched with metadata like OwnerUserId, LastActivityDate, Tags, and interaction metrics such as AnswerCount and CommentCount, allowing for a comprehensive analysis of user contributions and topic popularity.', 'The dataset titled ""postHistory"" contains information about user-generated posts related to Bayesian modeling. It includes columns such as PostHistoryTypeId, PostId, RevisionGUID, CreationDate, UserId, Text, Comment, and UserDisplayName. The data features two entries from July 19, 2010, both authored by the same user (UserId 8.0) and linked to the same post (PostId 1). The first entry discusses the process of eliciting prior distributions from experts, while the second entry is a more concise title on the same topic. Notably, there are no comments or user display names provided in this dataset.', 'The dataset titled ""comments"" contains user-generated feedback related to a specific topic, with each entry comprising a unique PostId, a Score indicating the user\'s rating, the Text of the comment, the CreationDate of the comment, the UserId of the commenter, and the UserDisplayName. The data includes two comments dated July 19, 2010, both from the same user, with scores of 5 and 0, reflecting contrasting opinions on the value of a subject, likely related to the programming language R. The comments highlight a debate on the definition of \'valuable\' in the context discussed, showcasing the subjective nature of user feedback.', 'The dataset titled ""votes"" contains information related to user votes on a platform. It includes five columns: PostId, VoteTypeId, CreationDate, UserId, and BountyAmount. The data consists of two entries, both recorded on July 19, 2010, with PostId values of 3 and 2, respectively, and a VoteTypeId of 2 for both entries. Notably, the UserId and BountyAmount fields are marked as \'nan\', indicating that this information is not available for these records. This dataset provides insights into voting activity on specific posts during the specified date.']",1
