customer_id,gender,age,payment_method
C131554,Female,37.0,Cash
C471460,Male,29.0,Cash
C331403,Male,28.0,Debit Card
C230907,Male,43.0,Credit Card
C734729,Male,56.0,Cash
C732731,Female,53.0,Cash
C973192,Female,66.0,Credit Card
C310419,Female,69.0,Debit Card
C111275,Female,29.0,Credit Card
C280961,Male,41.0,Debit Card
C301704,Male,28.0,Cash
C321434,Female,69.0,Cash
C189710,Female,25.0,Debit Card
C305665,Female,26.0,Debit Card
C910510,Male,53.0,Cash
C714332,Female,58.0,Credit Card
C164835,Female,64.0,Credit Card
C224118,Male,56.0,Credit Card
C719588,Male,51.0,Cash
C290329,Female,53.0,Credit Card
C235393,Male,39.0,Cash
C204325,Female,41.0,Cash
C328605,Female,21.0,Cash
C262610,Female,42.0,Credit Card
C514583,Male,47.0,Credit Card
C179567,Female,39.0,Cash
C185997,Female,27.0,Credit Card
C215238,Female,69.0,Credit Card
C238804,Female,64.0,Cash
C478761,Female,18.0,Credit Card
C779078,Male,25.0,Debit Card
C163689,Female,34.0,Debit Card
C123617,Female,24.0,Credit Card
C109317,Female,48.0,Cash
C146447,Female,23.0,Cash
C128782,Male,21.0,Credit Card
C730245,Male,57.0,Debit Card
C112572,Female,21.0,Credit Card
C228052,Male,56.0,Debit Card
C311492,Female,29.0,Debit Card
C279062,Female,31.0,Cash
C187958,Male,62.0,Credit Card
C409213,Female,59.0,Credit Card
C137166,Female,64.0,Cash
C244302,Male,47.0,Credit Card
C159448,Male,30.0,Cash
C121383,Female,39.0,Credit Card
C268864,Male,56.0,Cash
C728000,Male,38.0,Cash
C295078,Male,66.0,Debit Card
C159003,Female,33.0,Debit Card
C311906,Male,63.0,Credit Card
C164456,Female,23.0,Cash
C189192,Male,58.0,Cash
C248342,Female,32.0,Cash
C251765,Female,21.0,Debit Card
C328683,Male,31.0,Cash
C276677,Male,41.0,Credit Card
C171798,Female,62.0,Credit Card
C203139,Female,48.0,Cash
C247420,Female,56.0,Cash
C732881,Female,39.0,Cash
C344185,Female,27.0,Cash
C137918,Male,27.0,Cash
C223534,Male,31.0,Debit Card
C256582,Female,49.0,Debit Card
C205574,Male,18.0,Debit Card
C333249,Female,60.0,Cash
C220352,Female,34.0,Debit Card
C217164,Male,40.0,Credit Card
C719783,Female,18.0,Credit Card
C600023,Male,57.0,Cash
C182862,Male,59.0,Cash
C272950,Male,41.0,Credit Card
C127384,Male,66.0,Cash
C294095,Female,24.0,Cash
C293639,Male,68.0,Credit Card
C768528,Female,33.0,Debit Card
C352973,Male,31.0,Debit Card
C198096,Female,63.0,Cash
C215706,Female,52.0,Cash
C213886,Male,32.0,Cash
C103393,Male,32.0,Cash
C219064,Female,24.0,Credit Card
C314225,Male,20.0,Cash
C723916,Female,58.0,Cash
C258814,Male,37.0,Cash
C303453,Male,60.0,Credit Card
C635895,Male,63.0,Credit Card
C183204,Male,19.0,Cash
C139468,Female,28.0,Credit Card
C222309,Female,66.0,Credit Card
C213633,Male,52.0,Debit Card
C987672,Female,32.0,Cash
C132787,Female,41.0,Debit Card
C318637,Female,64.0,Credit Card
C280437,Male,56.0,Cash
C253002,Female,46.0,Cash
C235180,Female,61.0,Credit Card
C239549,Female,56.0,Credit Card
C272738,Male,57.0,Cash
C318819,Male,54.0,Cash
C304628,Male,23.0,Cash
C214245,Female,43.0,Cash
C169516,Female,19.0,Cash
C165952,Female,69.0,Credit Card
C113518,Female,41.0,Credit Card
C192014,Male,58.0,Cash
C904439,Female,62.0,Credit Card
C179185,Male,43.0,Debit Card
C184265,Female,29.0,Cash
C211477,Female,41.0,Credit Card
C190753,Male,37.0,Credit Card
C253879,Female,50.0,Debit Card
C274097,Female,63.0,Cash
C287238,Female,68.0,Cash
C261738,Male,36.0,Debit Card
C244493,Female,49.0,Cash
C113678,Male,23.0,Debit Card
C207927,Female,27.0,Debit Card
C115087,Male,65.0,Cash
C224520,Female,65.0,Cash
C126313,Female,27.0,Credit Card
C232989,Male,22.0,Credit Card
C558536,Female,47.0,Credit Card
C121289,Female,51.0,Debit Card
C169024,Male,22.0,Cash
C233431,Female,29.0,Credit Card
C138278,Male,42.0,Debit Card
C231579,Female,57.0,Credit Card
C218046,Female,25.0,Credit Card
C306561,Female,64.0,Cash
C201050,Female,68.0,Cash
C139323,Female,50.0,Cash
C192063,Female,58.0,Cash
C312050,Male,38.0,Cash
C191674,Male,52.0,Debit Card
C333261,Female,44.0,Cash
C633026,Female,23.0,Cash
C113970,Female,32.0,Credit Card
C171023,Female,43.0,Cash
C841935,Female,45.0,Credit Card
C249665,Female,63.0,Cash
C537029,Female,32.0,Credit Card
C508048,Male,43.0,Credit Card
C978453,Female,19.0,Credit Card
C150345,Female,46.0,Debit Card
C234480,Male,65.0,Cash
C628098,Male,28.0,Cash
C186334,Male,59.0,Debit Card
C214909,Female,20.0,Credit Card
C662951,Female,38.0,Credit Card
C885301,Male,44.0,Cash
C172844,Female,38.0,Cash
C198601,Female,52.0,Debit Card
C230961,Female,24.0,Cash
C351705,Female,64.0,Cash
C932889,Female,52.0,Cash
C163683,Female,41.0,Credit Card
C324531,Female,46.0,Debit Card
C627236,Female,19.0,Credit Card
C336596,Female,42.0,Cash
C629211,Male,50.0,Debit Card
C325577,Male,69.0,Cash
C263744,Female,56.0,Debit Card
C260649,Male,59.0,Cash
C582601,Female,33.0,Cash
C424336,Female,23.0,Credit Card
C125236,Female,64.0,Credit Card
C159715,Male,19.0,Debit Card
C128835,Female,41.0,Debit Card
C594312,Female,64.0,Credit Card
C259683,Male,38.0,Debit Card
C142010,Female,38.0,Cash
C504925,Female,30.0,Cash
C283992,Female,64.0,Cash
C196414,Female,29.0,Cash
C477136,Female,29.0,Cash
C286390,Male,58.0,Credit Card
C238517,Female,47.0,Debit Card
C255250,Female,60.0,Cash
C258882,Female,26.0,Cash
C230287,Female,43.0,Credit Card
C205604,Male,56.0,Cash
C933377,Female,35.0,Cash
C167779,Male,45.0,Credit Card
C926102,Female,66.0,Cash
C240880,Female,61.0,Cash
C245655,Female,43.0,Debit Card
C172346,Male,61.0,Cash
C293066,Male,42.0,Debit Card
C706136,Female,55.0,Cash
C255320,Female,21.0,Credit Card
C187273,Female,42.0,Cash
C286702,Male,59.0,Debit Card
C221060,Male,21.0,Debit Card
C216047,Female,39.0,Debit Card
C170544,Female,64.0,Debit Card
C146011,Female,56.0,Cash
C345389,Female,46.0,Debit Card
C256253,Female,36.0,Cash
C526569,Male,58.0,Debit Card
C112119,Female,29.0,Cash
C378158,Male,69.0,Credit Card
C902488,Female,32.0,Cash
C782410,Male,41.0,Credit Card
C315812,Female,69.0,Cash
C391377,Male,52.0,Cash
C961222,Male,65.0,Debit Card
C215703,Female,60.0,Credit Card
C710111,Male,59.0,Cash
C308634,Female,44.0,Cash
C273751,Female,39.0,Cash
C277370,Male,31.0,Cash
C217999,Female,29.0,Debit Card
C128971,Female,67.0,Debit Card
C191606,Male,59.0,Debit Card
C242231,Male,50.0,Cash
C156745,Male,36.0,Cash
C337706,Female,66.0,Credit Card
C314056,Male,50.0,Debit Card
C231900,Female,36.0,Cash
C220786,Male,66.0,Cash
C176451,Male,44.0,Cash
C222162,Female,20.0,Cash
C169656,Female,22.0,Credit Card
C304219,Female,32.0,Cash
C255034,Female,26.0,Cash
C997721,Female,35.0,Credit Card
C129206,Male,52.0,Credit Card
C869921,Male,31.0,Debit Card
C729211,Male,52.0,Cash
C648744,Female,56.0,Cash
C275015,Female,68.0,Credit Card
C156719,Female,31.0,Credit Card
C356723,Male,21.0,Credit Card
C159447,Female,59.0,Debit Card
C118850,Male,36.0,Debit Card
C288873,Male,48.0,Debit Card
C113403,Male,34.0,Cash
C152807,Male,46.0,Cash
C337824,Female,40.0,Cash
C128424,Female,48.0,Cash
C204657,Male,59.0,Cash
C187053,Female,54.0,Credit Card
C123223,Female,42.0,Cash
C128089,Male,62.0,Credit Card
C159219,Female,49.0,Credit Card
C256907,Female,68.0,Cash
C781733,Female,64.0,Credit Card
C243525,Male,51.0,Cash
C126099,Female,36.0,Cash
C113065,Female,54.0,Credit Card
C228984,Female,55.0,Cash
C283583,Male,41.0,Cash
C203390,Male,67.0,Debit Card
C154570,Female,55.0,Cash
C115078,Female,49.0,Cash
C135747,Male,62.0,Credit Card
C162921,Female,39.0,Cash
C698386,Female,33.0,Cash
C819328,Female,44.0,Cash
C253018,Female,58.0,Credit Card
C141512,Female,35.0,Credit Card
C103263,Female,21.0,Debit Card
C219825,Male,32.0,Cash
C147938,Female,37.0,Cash
C137784,Female,53.0,Credit Card
C269645,Female,48.0,Cash
C322518,Male,22.0,Debit Card
C777699,Female,38.0,Debit Card
C169371,Female,66.0,Cash
C213119,Female,26.0,Cash
C475306,Female,22.0,Debit Card
C215611,Female,53.0,Debit Card
C296729,Female,50.0,Credit Card
C268282,Female,48.0,Cash
C281952,Male,21.0,Credit Card
C167830,Female,52.0,Cash
C280893,Male,29.0,Cash
C124511,Female,22.0,Debit Card
C252124,Female,62.0,Credit Card
C782478,Male,51.0,Cash
C238764,Male,28.0,Cash
C221601,Female,41.0,Cash
C138085,Male,55.0,Debit Card
C334655,Female,44.0,Credit Card
C246283,Female,31.0,Cash
C204497,Female,66.0,Cash
C955856,Male,66.0,Credit Card
C523839,Male,46.0,Debit Card
C131296,Female,40.0,Debit Card
C208823,Female,31.0,Debit Card
C150770,Male,35.0,Cash
C432230,Male,35.0,Credit Card
C279240,Female,45.0,Credit Card
C177503,Female,61.0,Cash
C304896,Female,46.0,Credit Card
C285727,Female,24.0,Credit Card
C328730,Male,33.0,Credit Card
C329689,Male,66.0,Debit Card
C245174,Female,36.0,Debit Card
C681781,Male,65.0,Cash
C216632,Female,61.0,Cash
C212130,Female,66.0,Debit Card
C102255,Female,69.0,Debit Card
C309172,Male,69.0,Cash
C137268,Female,63.0,Credit Card
C267278,Female,45.0,Debit Card
C321325,Male,19.0,Cash
C575177,Female,42.0,Cash
C105733,Male,54.0,Cash
C264121,Male,55.0,Credit Card
C107832,Female,27.0,Credit Card
C310948,Female,60.0,Cash
C926449,Male,53.0,Credit Card
C331373,Female,41.0,Cash
C844098,Female,22.0,Credit Card
C324398,Female,25.0,Credit Card
C235351,Female,68.0,Debit Card
C319925,Female,54.0,Cash
C326397,Female,39.0,Cash
C199156,Male,52.0,Credit Card
C112308,Female,61.0,Debit Card
C143250,Female,62.0,Credit Card
C316685,Female,59.0,Cash
C138447,Male,36.0,Credit Card
C117021,Female,66.0,Credit Card
C336410,Female,25.0,Debit Card
C309187,Female,30.0,Debit Card
C160169,Male,18.0,Cash
C395454,Male,45.0,Cash
C316125,Male,66.0,Cash
C785832,Female,50.0,Credit Card
C179677,Female,46.0,Credit Card
C245520,Female,45.0,Credit Card
C204181,Male,54.0,Credit Card
C138070,Male,23.0,Cash
C172376,Female,69.0,Cash
C118448,Male,25.0,Credit Card
C263844,Male,59.0,Cash
C798436,Male,34.0,Debit Card
C898605,Female,27.0,Credit Card
C237690,Male,32.0,Credit Card
C270159,Female,62.0,Credit Card
C989883,Male,25.0,Cash
C518352,Female,29.0,Debit Card
C306408,Male,52.0,Cash
C258931,Female,29.0,Credit Card
C227432,Female,22.0,Credit Card
C122533,Female,60.0,Debit Card
C192122,Male,51.0,Cash
C845722,Female,24.0,Cash
C292074,Female,64.0,Cash
C473899,Male,48.0,Credit Card
C280502,Female,28.0,Credit Card
C170345,Female,25.0,Debit Card
C106644,Female,37.0,Debit Card
C320180,Female,21.0,Cash
C804559,Female,40.0,Cash
C340222,Male,44.0,Debit Card
C312259,Female,68.0,Cash
C104616,Male,31.0,Cash
C197954,Female,29.0,Credit Card
C312500,Female,25.0,Cash
C882948,Female,32.0,Cash
C153467,Female,53.0,Credit Card
C211194,Male,30.0,Cash
C270538,Male,69.0,Credit Card
C287943,Female,59.0,Credit Card
C218088,Female,55.0,Cash
C227967,Male,20.0,Debit Card
C267705,Male,63.0,Cash
C569399,Male,61.0,Cash
C934444,Female,56.0,Cash
C156078,Female,61.0,Cash
C336821,Female,42.0,Credit Card
C126587,Male,57.0,Credit Card
C685752,Female,47.0,Cash
C306817,Female,45.0,Credit Card
C302264,Female,37.0,Cash
C266098,Female,69.0,Cash
C114650,Female,65.0,Cash
C138165,Female,23.0,Cash
C622210,Female,36.0,Credit Card
C109714,Female,61.0,Cash
C317264,Female,53.0,Credit Card
C166928,Male,53.0,Cash
C311062,Female,29.0,Debit Card
C500939,Male,61.0,Credit Card
C413192,Male,64.0,Cash
C267745,Female,28.0,Cash
C186106,Female,30.0,Cash
C157532,Female,21.0,Credit Card
C280833,Female,52.0,Debit Card
C714989,Female,22.0,Cash
C246570,Female,33.0,Cash
C164815,Female,46.0,Credit Card
C931570,Male,50.0,Cash
C162711,Male,29.0,Cash
C233722,Male,21.0,Cash
C607438,Female,68.0,Cash
C291415,Male,61.0,Cash
C183547,Female,44.0,Debit Card
C263647,Female,37.0,Cash
C795936,Female,24.0,Credit Card
C165087,Male,65.0,Debit Card
C932073,Female,42.0,Debit Card
C230536,Male,54.0,Cash
C133990,Female,30.0,Debit Card
C277727,Female,47.0,Cash
C139024,Male,29.0,Credit Card
C639723,Female,28.0,Debit Card
C312710,Female,18.0,Cash
C273636,Female,38.0,Cash
C124551,Male,34.0,Cash
C136495,Male,39.0,Cash
C289199,Female,19.0,Debit Card
C272029,Female,23.0,Cash
C253936,Female,38.0,Cash
C111315,Male,26.0,Cash
C130943,Female,43.0,Credit Card
C312166,Male,20.0,Cash
C146820,Male,63.0,Cash
C776262,Female,60.0,Credit Card
C797637,Female,52.0,Credit Card
C198202,Female,29.0,Cash
C236060,Male,46.0,Cash
C260546,Male,35.0,Debit Card
C206088,Female,57.0,Credit Card
C716882,Female,33.0,Debit Card
C269462,Male,50.0,Cash
C141861,Female,62.0,Credit Card
C759321,Male,41.0,Debit Card
C304540,Female,53.0,Cash
C133653,Female,60.0,Debit Card
C214462,Female,49.0,Cash
C177930,Female,41.0,Cash
C876004,Male,58.0,Debit Card
C149318,Male,51.0,Credit Card
C194025,Female,47.0,Credit Card
C313031,Female,28.0,Debit Card
C262102,Female,25.0,Cash
C201575,Female,29.0,Cash
C182793,Female,52.0,Cash
C188547,Female,60.0,Cash
C240946,Female,62.0,Credit Card
C174961,Male,58.0,Cash
C349862,Female,27.0,Credit Card
C328238,Female,58.0,Credit Card
C123237,Male,48.0,Credit Card
C248922,Female,57.0,Cash
C118242,Male,45.0,Debit Card
C186051,Male,31.0,Cash
C162578,Female,49.0,Cash
C461001,Female,32.0,Credit Card
C289973,Male,53.0,Cash
C284897,Male,23.0,Credit Card
C113748,Female,27.0,Cash
C215360,Female,36.0,Credit Card
C806832,Female,63.0,Cash
C177800,Female,56.0,Credit Card
C812125,Male,22.0,Credit Card
C155897,Female,19.0,Cash
C517456,Female,64.0,Cash
C973460,Female,41.0,Debit Card
C187005,Male,33.0,Cash
C549428,Female,33.0,Cash
C209604,Female,49.0,Credit Card
C706071,Male,34.0,Credit Card
C664247,Female,42.0,Credit Card
C170000,Male,26.0,Credit Card
C703691,Female,18.0,Cash
C302664,Female,42.0,Credit Card
C551161,Male,55.0,Cash
C246451,Female,41.0,Credit Card
C163396,Female,52.0,Credit Card
C199876,Male,54.0,Debit Card
C309085,Female,32.0,Credit Card
C263411,Female,31.0,Cash
C295172,Male,57.0,Credit Card
C176303,Female,25.0,Debit Card
C714580,Male,41.0,Debit Card
C225107,Male,41.0,Cash
C719449,Female,47.0,Credit Card
C239756,Female,26.0,Debit Card
C741853,Female,42.0,Debit Card
C286211,Female,42.0,Cash
C298326,Female,57.0,Credit Card
C729907,Female,22.0,Debit Card
C254844,Female,62.0,Debit Card
C124259,Female,49.0,Debit Card
C293700,Female,69.0,Credit Card
C103632,Female,50.0,Credit Card
C227587,Male,25.0,Cash
C432603,Female,67.0,Cash
C135649,Female,41.0,Cash
C194527,Female,61.0,Debit Card
C337668,Female,32.0,Debit Card
C123180,Male,35.0,Credit Card
C306533,Male,36.0,Cash
C255766,Male,31.0,Credit Card
C199411,Female,39.0,Credit Card
C888077,Female,62.0,Debit Card
C165788,Female,33.0,Debit Card
C554553,Male,42.0,Credit Card
C294673,Female,33.0,Credit Card
C714082,Male,57.0,Cash
C292925,Female,26.0,Cash
C821653,Female,26.0,Credit Card
C333443,Male,40.0,Cash
C529474,Male,42.0,Credit Card
C128343,Female,52.0,Credit Card
C686225,Female,47.0,Cash
C221967,Male,38.0,Cash
C914642,Male,26.0,Credit Card
C103479,Female,29.0,Credit Card
C537367,Male,22.0,Debit Card
C827660,Female,43.0,Cash
C148471,Female,69.0,Debit Card
C150363,Female,24.0,Credit Card
C714933,Female,40.0,Credit Card
C299764,Female,68.0,Cash
C370224,Female,23.0,Credit Card
C133711,Female,29.0,Cash
C180965,Female,42.0,Cash
C163329,Male,40.0,Cash
C177868,Female,53.0,Credit Card
C235462,Female,31.0,Credit Card
C294197,Male,52.0,Credit Card
C618442,Female,47.0,Credit Card
C127804,Male,24.0,Debit Card
C337772,Female,61.0,Debit Card
C690330,Male,28.0,Debit Card
C271384,Male,21.0,Cash
C311725,Male,35.0,Cash
C317512,Male,55.0,Credit Card
C194806,Female,52.0,Cash
C188429,Female,44.0,Debit Card
C249241,Male,47.0,Credit Card
C318910,Male,49.0,Cash
C310731,Female,53.0,Cash
C575931,Female,39.0,Credit Card
C131088,Female,58.0,Cash
C279045,Male,60.0,Cash
C239629,Female,47.0,Debit Card
C921059,Male,35.0,Cash
C171201,Male,64.0,Debit Card
C599052,Male,24.0,Credit Card
C560758,Female,29.0,Cash
C229644,Female,22.0,Cash
C193666,Male,43.0,Cash
C196885,Female,62.0,Credit Card
C168013,Female,32.0,Credit Card
C268837,Female,22.0,Cash
C880074,Female,61.0,Cash
C331548,Male,61.0,Cash
C480387,Female,44.0,Cash
C260813,Male,26.0,Cash
C114014,Male,35.0,Debit Card
C561733,Female,23.0,Cash
C100955,Male,48.0,Credit Card
C663446,Male,23.0,Credit Card
C205301,Female,53.0,Debit Card
C330619,Male,19.0,Cash
C584715,Female,35.0,Cash
C432616,Male,55.0,Cash
C902223,Female,50.0,Debit Card
C275551,Female,65.0,Cash
C263025,Female,19.0,Credit Card
C819369,Male,42.0,Cash
C579495,Male,21.0,Credit Card
C964439,Male,62.0,Credit Card
C286684,Female,61.0,Debit Card
C297003,Female,39.0,Credit Card
C330753,Female,41.0,Cash
C336698,Female,62.0,Debit Card
C159890,Female,34.0,Debit Card
C324170,Female,37.0,Cash
C173327,Female,63.0,Credit Card
C136207,Male,62.0,Credit Card
C333100,Male,38.0,Cash
C320438,Female,64.0,Cash
C561012,Female,31.0,Credit Card
C192973,Female,59.0,Debit Card
C148798,Male,41.0,Credit Card
C320494,Male,31.0,Cash
C909319,Male,50.0,Cash
C255450,Female,21.0,Credit Card
C317531,Female,51.0,Cash
C589143,Male,69.0,Credit Card
C323674,Female,68.0,Credit Card
C294065,Female,68.0,Debit Card
C191720,Female,46.0,Cash
C205214,Female,23.0,Credit Card
C597361,Female,33.0,Cash
C194239,Male,43.0,Debit Card
C929080,Male,64.0,Credit Card
C152804,Female,30.0,Credit Card
C982549,Female,41.0,Credit Card
C172263,Male,29.0,Cash
C294484,Female,32.0,Credit Card
C102488,Female,43.0,Credit Card
C486543,Female,51.0,Debit Card
C206883,Female,25.0,Cash
C247135,Male,32.0,Credit Card
C199250,Female,48.0,Cash
C207738,Female,18.0,Credit Card
C263414,Female,26.0,Credit Card
C301122,Female,29.0,Credit Card
C124505,Male,61.0,Debit Card
C329446,Female,43.0,Credit Card
C139878,Male,33.0,Debit Card
C188068,Female,49.0,Cash
C308825,Female,40.0,Credit Card
C307413,Male,48.0,Credit Card
C324939,Female,28.0,Cash
C130784,Male,55.0,Credit Card
C156084,Female,24.0,Debit Card
C401846,Female,46.0,Debit Card
C304436,Female,38.0,Credit Card
C272807,Male,39.0,Credit Card
C200135,Female,64.0,Debit Card
C312524,Female,39.0,Debit Card
C110545,Female,67.0,Credit Card
C281643,Male,38.0,Cash
C150938,Male,63.0,Cash
C827307,Female,18.0,Credit Card
C210105,Female,31.0,Credit Card
C299889,Female,37.0,Credit Card
C285550,Female,68.0,Credit Card
C267073,Female,49.0,Cash
C159446,Male,67.0,Cash
C761785,Male,63.0,Cash
C283828,Female,37.0,Credit Card
C251962,Female,39.0,Debit Card
C131342,Female,43.0,Debit Card
C181144,Female,62.0,Credit Card
C175501,Female,46.0,Credit Card
C209865,Female,50.0,Debit Card
C295706,Female,31.0,Credit Card
C336701,Male,66.0,Credit Card
C117473,Male,25.0,Cash
C190591,Male,20.0,Credit Card
C419853,Male,69.0,Cash
C275913,Female,67.0,Cash
C322862,Female,54.0,Credit Card
C694359,Female,64.0,Cash
C118024,Female,45.0,Debit Card
C791770,Male,69.0,Cash
C612512,Female,32.0,Credit Card
C250615,Male,32.0,Cash
C259935,Male,62.0,Cash
C162487,Female,31.0,Credit Card
C603835,Female,41.0,Cash
C498308,Female,37.0,Credit Card
C296987,Male,34.0,Cash
C203014,Male,25.0,Debit Card
C990565,Male,18.0,Debit Card
C137854,Male,40.0,Debit Card
C894841,Female,44.0,Cash
C311850,Female,49.0,Debit Card
C308063,Male,37.0,Debit Card
C118403,Female,21.0,Cash
C226528,Female,58.0,Cash
C313123,Female,25.0,Cash
C886074,Female,52.0,Cash
C214827,Female,55.0,Cash
C201789,Male,46.0,Credit Card
C262224,Female,44.0,Credit Card
C244282,Female,26.0,Cash
C211217,Female,34.0,Debit Card
C619300,Female,35.0,Credit Card
C290468,Female,33.0,Cash
C521933,Female,59.0,Debit Card
C181335,Female,30.0,Cash
C126656,Female,54.0,Credit Card
C328400,Female,59.0,Cash
C131349,Female,19.0,Debit Card
C278788,Male,52.0,Credit Card
C278640,Female,36.0,Cash
C129958,Male,22.0,Cash
C124730,Male,22.0,Debit Card
C134334,Female,57.0,Debit Card
C286120,Male,61.0,Credit Card
C220820,Male,51.0,Cash
C117065,Male,50.0,Cash
C131195,Female,28.0,Cash
C233285,Female,49.0,Cash
C166828,Male,63.0,Cash
C453452,Male,30.0,Debit Card
C851133,Female,40.0,Debit Card
C143083,Male,61.0,Credit Card
C879019,Female,26.0,Debit Card
C112573,Female,36.0,Credit Card
C329331,Male,33.0,Debit Card
C553778,Male,50.0,Debit Card
C262359,Female,51.0,Cash
C333582,Female,34.0,Cash
C331786,Male,37.0,Cash
C206700,Female,44.0,Cash
C253638,Male,67.0,Debit Card
C285132,Male,63.0,Cash
C195043,Male,20.0,Cash
C229773,Female,51.0,Debit Card
C162894,Male,30.0,Credit Card
C852401,Male,35.0,Credit Card
C298843,Female,42.0,Debit Card
C246487,Female,40.0,Credit Card
C380681,Male,26.0,Debit Card
C224026,Female,59.0,Credit Card
C187076,Female,35.0,Cash
C541826,Female,41.0,Cash
C304634,Male,50.0,Credit Card
C117164,Male,54.0,Credit Card
C270673,Female,49.0,Cash
C970614,Male,18.0,Debit Card
C264005,Male,66.0,Cash
C106052,Female,26.0,Cash
C188288,Female,22.0,Cash
C332778,Female,23.0,Cash
C242664,Male,48.0,Cash
C334684,Female,49.0,Debit Card
C255676,Female,20.0,Credit Card
C162647,Female,59.0,Cash
C128755,Female,31.0,Cash
C181614,Female,34.0,Debit Card
C618317,Female,39.0,Credit Card
C741738,Male,46.0,Debit Card
C290155,Male,56.0,Cash
C188807,Female,47.0,Credit Card
C229080,Male,68.0,Cash
C276437,Female,39.0,Credit Card
C407324,Female,47.0,Credit Card
C195959,Female,49.0,Cash
C337642,Male,51.0,Cash
C139919,Male,39.0,Credit Card
C711396,Male,19.0,Cash
C611049,Female,25.0,Debit Card
C531566,Female,47.0,Credit Card
C298796,Female,68.0,Cash
C975738,Female,67.0,Credit Card
C312614,Male,30.0,Cash
C102843,Female,27.0,Cash
C139946,Male,61.0,Cash
C112549,Male,31.0,Debit Card
C413483,Female,64.0,Debit Card
C454090,Male,36.0,Cash
C279975,Male,31.0,Cash
C215639,Female,46.0,Credit Card
C264384,Male,36.0,Credit Card
C962101,Female,67.0,Cash
C241057,Male,31.0,Credit Card
C265822,Female,51.0,Cash
C259572,Female,34.0,Credit Card
C514410,Male,44.0,Credit Card
C129451,Male,21.0,Credit Card
C136052,Female,65.0,Credit Card
C174489,Female,68.0,Cash
C247045,Male,46.0,Debit Card
C161595,Male,24.0,Credit Card
C274100,Female,30.0,Credit Card
C332044,Male,34.0,Debit Card
C188553,Female,69.0,Cash
C272504,Male,55.0,Debit Card
C232637,Female,69.0,Cash
C295896,Female,44.0,Cash
C691632,Female,23.0,Credit Card
C444933,Male,24.0,Credit Card
C319508,Female,47.0,Cash
C176501,Female,63.0,Cash
C258137,Male,62.0,Cash
C171790,Female,26.0,Debit Card
C261649,Male,18.0,Cash
C115912,Female,44.0,Cash
C219436,Male,36.0,Cash
C210784,Male,64.0,Cash
C320793,Male,28.0,Credit Card
C266229,Male,54.0,Cash
C107458,Male,61.0,Debit Card
C166288,Female,18.0,Cash
C123252,Female,69.0,Cash
C302546,Male,33.0,Credit Card
C315985,Female,56.0,Credit Card
C295684,Female,51.0,Credit Card
C316266,Male,42.0,Debit Card
C162526,Female,26.0,Credit Card
C177563,Female,41.0,Cash
C209017,Female,67.0,Cash
C190916,Female,42.0,Debit Card
C644361,Male,40.0,Credit Card
C861905,Female,31.0,Cash
C162891,Male,59.0,Cash
C664619,Female,44.0,Credit Card
C188872,Female,51.0,Cash
C223433,Male,63.0,Cash
C101647,Female,47.0,Cash
C111628,Male,19.0,Credit Card
C939804,Male,64.0,Credit Card
C567503,Female,66.0,Debit Card
C248381,Male,42.0,Cash
C261651,Female,64.0,Debit Card
C338259,Male,52.0,Debit Card
C237585,Male,68.0,Credit Card
C904217,Female,68.0,Debit Card
C289322,Male,37.0,Credit Card
C146034,Female,51.0,Cash
C173809,Female,25.0,Cash
C260650,Male,29.0,Cash
C441480,Female,36.0,Debit Card
C231319,Female,47.0,Debit Card
C288851,Female,26.0,Debit Card
C177223,Male,60.0,Cash
C335524,Female,53.0,Debit Card
C279241,Male,46.0,Cash
C938544,Male,19.0,Debit Card
C974664,Male,23.0,Debit Card
C592073,Female,44.0,Credit Card
C205385,Male,23.0,Credit Card
C236091,Male,18.0,Cash
C118612,Male,40.0,Credit Card
C101253,Female,53.0,Debit Card
C276382,Male,32.0,Debit Card
C288905,Female,40.0,Credit Card
C262643,Female,60.0,Cash
C144905,Female,36.0,Cash
C154911,Female,27.0,Debit Card
C338046,Female,35.0,Credit Card
C286623,Female,66.0,Cash
C889422,Female,28.0,Credit Card
C301638,Male,28.0,Cash
C206102,Female,24.0,Credit Card
C541055,Female,25.0,Cash
C116368,Female,33.0,Credit Card
C296376,Female,33.0,Cash
C222206,Male,22.0,Credit Card
C637483,Female,43.0,Credit Card
C463847,Female,39.0,Credit Card
C120517,Female,60.0,Credit Card
C223666,Male,36.0,Credit Card
C128840,Male,22.0,Cash
C717966,Male,61.0,Credit Card
C110476,Male,22.0,Credit Card
C119880,Male,47.0,Cash
C229898,Female,33.0,Cash
C143423,Female,49.0,Debit Card
C164557,Male,46.0,Cash
C307879,Male,55.0,Cash
C283527,Male,39.0,Cash
C108253,Female,51.0,Credit Card
C175857,Female,58.0,Debit Card
C287034,Female,38.0,Debit Card
C106784,Male,41.0,Debit Card
C154925,Female,24.0,Cash
C426217,Female,56.0,Credit Card
C274323,Female,53.0,Debit Card
C265734,Female,58.0,Debit Card
C143027,Male,24.0,Credit Card
C258049,Male,19.0,Credit Card
C894019,Female,45.0,Cash
C331392,Female,53.0,Credit Card
C986469,Female,23.0,Debit Card
C324258,Male,46.0,Cash
C181904,Female,67.0,Credit Card
C135233,Male,32.0,Credit Card
C204123,Female,27.0,Cash
C898307,Female,57.0,Cash
C272643,Male,55.0,Credit Card
