invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I960497,C162096,Clothing,1,300.08,20-02-2023,Metropol AVM
I336669,C201951,Souvenir,4,46.92,09-02-2023,Viaport Outlet
I465058,C822130,Clothing,2,600.16,20-02-2023,Mall of Istanbul
I656589,C269028,Technology,4,4200.0,01-02-2023,Metrocity
I223894,C208575,Cosmetics,5,203.3,08-01-2023,Kanyon
I270772,C124886,Clothing,1,300.08,16-01-2023,Mall of Istanbul
I158268,C314076,Clothing,5,1500.4,24-01-2023,Mall of Istanbul
I294250,C462035,Souvenir,5,58.65,06-01-2023,Emaar Square Mall
I265700,C195114,Books,1,15.15,07-02-2023,Kanyon
I581769,C616094,Souvenir,3,35.19,24-01-2023,Metrocity
I113277,C335943,Books,2,30.3,22-01-2023,Metrocity
I218432,C309802,Toys,3,107.52,01-01-2023,Emaar Square Mall
I186131,C838572,Toys,4,143.36,30-01-2023,Mall of Istanbul
I217899,C179863,Clothing,1,300.08,25-02-2023,Kanyon
I134702,C953292,Toys,3,107.52,31-01-2023,Mall of Istanbul
I135850,C137655,Clothing,1,300.08,17-02-2023,Metropol AVM
I122129,C240875,Food & Beverage,4,20.92,12-01-2023,Metropol AVM
I238587,C239836,Souvenir,1,11.73,08-03-2023,Kanyon
I314612,C249407,Food & Beverage,3,15.69,02-03-2023,Mall of Istanbul
I125803,C780116,Cosmetics,3,121.98,06-01-2023,Viaport Outlet
I322966,C886915,Clothing,1,300.08,01-01-2023,Emaar Square Mall
I632179,C122727,Books,4,60.6,13-01-2023,Istinye Park
I415455,C698157,Cosmetics,2,81.32,17-01-2023,Kanyon
I857562,C299581,Toys,3,107.52,11-02-2023,Metropol AVM
I102876,C283599,Cosmetics,3,121.98,27-02-2023,Mall of Istanbul
I106654,C149870,Toys,3,107.52,13-01-2023,Kanyon
I732218,C226154,Clothing,1,300.08,06-03-2023,Cevahir AVM
I146582,C108801,Clothing,4,1200.32,12-01-2023,Kanyon
I512834,C120145,Clothing,2,600.16,23-02-2023,Kanyon
I999973,C248542,Technology,1,1050.0,11-01-2023,Mall of Istanbul
I217366,C822928,Clothing,4,1200.32,04-03-2023,Kanyon
I272216,C275468,Technology,1,1050.0,28-01-2023,Mall of Istanbul
I191745,C303283,Shoes,3,1800.51,05-02-2023,Zorlu Center
I225319,C335864,Food & Beverage,2,10.46,17-02-2023,Mall of Istanbul
I163826,C226411,Clothing,2,600.16,31-01-2023,Metrocity
I228629,C272055,Cosmetics,2,81.32,03-01-2023,Kanyon
I284241,C285702,Souvenir,2,23.46,22-02-2023,Istinye Park
I664173,C732408,Clothing,5,1500.4,05-01-2023,Metropol AVM
I147283,C318701,Cosmetics,2,81.32,07-03-2023,Kanyon
I134312,C146913,Food & Beverage,5,26.15,06-03-2023,Istinye Park
I135415,C212287,Clothing,2,600.16,18-02-2023,Mall of Istanbul
I189585,C699980,Toys,4,143.36,09-01-2023,Kanyon
I163940,C287328,Clothing,4,1200.32,30-01-2023,Metropol AVM
I434191,C220492,Clothing,4,1200.32,15-02-2023,Kanyon
I205022,C199957,Books,3,45.45,17-02-2023,Mall of Istanbul
I168661,C197383,Technology,3,3150.0,28-01-2023,Istinye Park
I206435,C251407,Clothing,2,600.16,05-02-2023,Mall of Istanbul
I290497,C277348,Books,5,75.75,01-02-2023,Metrocity
I121597,C293908,Clothing,4,1200.32,22-02-2023,Cevahir AVM
I263060,C692421,Food & Beverage,1,5.23,07-01-2023,Kanyon
I211176,C255112,Clothing,4,1200.32,24-02-2023,Mall of Istanbul
I193633,C188995,Cosmetics,3,121.98,01-02-2023,Metrocity
I149205,C232847,Souvenir,4,46.92,06-01-2023,Zorlu Center
I193296,C311102,Clothing,4,1200.32,08-03-2023,Cevahir AVM
I224944,C271742,Clothing,4,1200.32,22-01-2023,Kanyon
I229465,C529830,Clothing,5,1500.4,15-01-2023,Forum Istanbul
I122170,C306771,Clothing,3,900.24,26-02-2023,Metropol AVM
I170508,C224370,Cosmetics,5,203.3,22-01-2023,Metropol AVM
I752467,C198981,Clothing,3,900.24,09-02-2023,Mall of Istanbul
I309878,C808697,Toys,4,143.36,22-02-2023,Metrocity
I707352,C203016,Food & Beverage,5,26.15,07-02-2023,Mall of Istanbul
I234481,C220793,Food & Beverage,4,20.92,13-02-2023,Metropol AVM
I174655,C174141,Toys,3,107.52,20-02-2023,Istinye Park
I135858,C326458,Cosmetics,4,162.64,21-02-2023,Istinye Park
I818944,C291539,Souvenir,1,11.73,15-02-2023,Istinye Park
I295073,C296538,Cosmetics,1,40.66,07-01-2023,Mall of Istanbul
I114235,C347140,Food & Beverage,4,20.92,06-01-2023,Forum Istanbul
I221991,C250671,Clothing,2,600.16,19-01-2023,Cevahir AVM
I149686,C985486,Clothing,5,1500.4,17-01-2023,Kanyon
I137558,C318856,Shoes,4,2400.68,15-01-2023,Mall of Istanbul
I112695,C221224,Shoes,3,1800.51,28-01-2023,Cevahir AVM
I102118,C336690,Cosmetics,3,121.98,10-02-2023,Kanyon
I139464,C181883,Clothing,5,1500.4,06-02-2023,Kanyon
I297849,C187938,Toys,5,179.2,10-02-2023,Kanyon
I800520,C511552,Food & Beverage,5,26.15,11-01-2023,Metropol AVM
I220393,C137230,Clothing,5,1500.4,14-01-2023,Metropol AVM
I174488,C209905,Cosmetics,5,203.3,20-01-2023,Kanyon
I277374,C244427,Cosmetics,4,162.64,21-01-2023,Mall of Istanbul
I449982,C103917,Shoes,5,3000.85,07-02-2023,Metropol AVM
I303386,C277698,Cosmetics,1,40.66,24-01-2023,Mall of Istanbul
I594522,C217833,Clothing,5,1500.4,29-01-2023,Zorlu Center
I360162,C246453,Clothing,4,1200.32,08-02-2023,Istinye Park
I231579,C153605,Cosmetics,5,203.3,15-02-2023,Metrocity
I488907,C224172,Clothing,1,300.08,25-02-2023,Cevahir AVM
I425317,C242292,Toys,5,179.2,28-01-2023,Metropol AVM
I165234,C258896,Clothing,3,900.24,26-02-2023,Kanyon
I330586,C310606,Clothing,2,600.16,30-01-2023,Zorlu Center
I472247,C332668,Clothing,1,300.08,06-03-2023,Mall of Istanbul
I122355,C284273,Toys,3,107.52,16-02-2023,Metrocity
I920990,C193888,Toys,3,107.52,07-01-2023,Kanyon
I249485,C251717,Clothing,4,1200.32,10-02-2023,Metrocity
I335423,C210316,Souvenir,5,58.65,19-02-2023,Metrocity
I150650,C241900,Cosmetics,4,162.64,29-01-2023,Kanyon
I400458,C303266,Cosmetics,4,162.64,31-01-2023,Kanyon
I198435,C210369,Cosmetics,4,162.64,14-01-2023,Forum Istanbul
I740708,C247425,Technology,3,3150.0,08-03-2023,Kanyon
I694067,C601559,Clothing,2,600.16,15-02-2023,Metrocity
I206526,C567374,Clothing,2,600.16,05-03-2023,Istinye Park
I233821,C250354,Shoes,4,2400.68,18-01-2023,Mall of Istanbul
I186659,C948995,Clothing,4,1200.32,16-01-2023,Metrocity
I269479,C125889,Clothing,2,600.16,25-02-2023,Kanyon
I100863,C302400,Food & Beverage,2,10.46,04-01-2023,Emaar Square Mall
I460215,C442267,Clothing,2,600.16,27-01-2023,Emaar Square Mall
I199848,C177209,Clothing,5,1500.4,02-01-2023,Istinye Park
I142232,C644386,Cosmetics,3,121.98,03-03-2023,Viaport Outlet
I220233,C130360,Food & Beverage,2,10.46,11-01-2023,Mall of Istanbul
I197618,C910106,Shoes,3,1800.51,04-02-2023,Metropol AVM
I637185,C693029,Clothing,1,300.08,08-03-2023,Metropol AVM
I184889,C223713,Books,2,30.3,16-02-2023,Metrocity
I337885,C710005,Clothing,2,600.16,27-02-2023,Mall of Istanbul
I842992,C196836,Clothing,4,1200.32,13-02-2023,Istinye Park
I261700,C293198,Clothing,4,1200.32,12-01-2023,Kanyon
I673938,C188449,Clothing,4,1200.32,11-02-2023,Forum Istanbul
I116965,C154696,Cosmetics,2,81.32,02-03-2023,Kanyon
I325651,C204869,Clothing,4,1200.32,19-02-2023,Metropol AVM
I235913,C541093,Clothing,1,300.08,11-02-2023,Metrocity
I771308,C172509,Clothing,3,900.24,24-02-2023,Mall of Istanbul
I266595,C370386,Food & Beverage,4,20.92,05-01-2023,Kanyon
I133817,C228662,Toys,4,143.36,04-02-2023,Forum Istanbul
I477053,C249397,Food & Beverage,2,10.46,21-02-2023,Kanyon
I234792,C147118,Cosmetics,3,121.98,06-03-2023,Mall of Istanbul
I163655,C257362,Clothing,1,300.08,04-02-2023,Cevahir AVM
I546409,C229790,Cosmetics,4,162.64,07-01-2023,Metropol AVM
I280776,C207476,Clothing,2,600.16,18-02-2023,Metropol AVM
I177190,C106686,Shoes,4,2400.68,12-02-2023,Kanyon
I272654,C315549,Food & Beverage,5,26.15,26-02-2023,Istinye Park
I111543,C208377,Clothing,2,600.16,31-01-2023,Kanyon
I285919,C636441,Clothing,1,300.08,04-01-2023,Emaar Square Mall
I744264,C239216,Shoes,5,3000.85,06-03-2023,Kanyon
I252324,C197406,Toys,2,71.68,04-02-2023,Zorlu Center
I686805,C280776,Shoes,3,1800.51,24-01-2023,Viaport Outlet
I283195,C561758,Cosmetics,2,81.32,08-01-2023,Mall of Istanbul
I312164,C295498,Cosmetics,5,203.3,28-01-2023,Metrocity
I301881,C327623,Clothing,2,600.16,24-02-2023,Metrocity
I231126,C314383,Food & Beverage,4,20.92,14-02-2023,Metropol AVM
I192397,C240478,Toys,3,107.52,03-01-2023,Istinye Park
I226772,C241976,Toys,5,179.2,06-02-2023,Istinye Park
I175986,C586334,Clothing,4,1200.32,26-02-2023,Viaport Outlet
I292848,C312606,Cosmetics,3,121.98,05-01-2023,Metrocity
I147420,C252487,Toys,4,143.36,23-02-2023,Istinye Park
I479854,C735863,Souvenir,1,11.73,16-02-2023,Kanyon
I205095,C243380,Shoes,2,1200.34,02-03-2023,Metropol AVM
I863740,C260703,Toys,4,143.36,30-01-2023,Metrocity
I298567,C218415,Clothing,1,300.08,11-01-2023,Kanyon
I121116,C190715,Shoes,4,2400.68,03-01-2023,Emaar Square Mall
I261441,C148549,Cosmetics,2,81.32,19-01-2023,Viaport Outlet
I166856,C481017,Cosmetics,2,81.32,02-03-2023,Metrocity
I311780,C339720,Shoes,1,600.17,01-01-2023,Mall of Istanbul
I587419,C212181,Books,1,15.15,04-02-2023,Zorlu Center
I160186,C339324,Books,5,75.75,28-01-2023,Zorlu Center
I185333,C169827,Cosmetics,3,121.98,01-03-2023,Mall of Istanbul
I114333,C568389,Cosmetics,5,203.3,01-03-2023,Emaar Square Mall
I302005,C213217,Clothing,4,1200.32,18-02-2023,Kanyon
I337242,C145018,Clothing,1,300.08,23-02-2023,Kanyon
I400737,C195366,Shoes,1,600.17,07-01-2023,Metrocity
I316782,C325872,Clothing,4,1200.32,21-02-2023,Metropol AVM
I117016,C986197,Shoes,4,2400.68,23-01-2023,Kanyon
I657329,C189741,Food & Beverage,3,15.69,23-01-2023,Metrocity
I929473,C890735,Clothing,1,300.08,21-01-2023,Cevahir AVM
I247492,C206562,Shoes,5,3000.85,09-01-2023,Kanyon
I740802,C772684,Shoes,5,3000.85,20-01-2023,Viaport Outlet
I953148,C767188,Books,2,30.3,18-02-2023,Istinye Park
I129889,C721421,Food & Beverage,5,26.15,06-02-2023,Metropol AVM
I598436,C248621,Books,5,75.75,06-01-2023,Kanyon
I686139,C251784,Food & Beverage,1,5.23,07-01-2023,Kanyon
I183406,C194507,Shoes,2,1200.34,28-02-2023,Metrocity
I246518,C338076,Souvenir,1,11.73,23-02-2023,Metrocity
I114777,C232108,Clothing,5,1500.4,19-02-2023,Kanyon
I308522,C147643,Souvenir,4,46.92,21-01-2023,Kanyon
I762513,C328522,Toys,1,35.84,13-02-2023,Kanyon
I218459,C178011,Food & Beverage,1,5.23,16-01-2023,Istinye Park
I244134,C246368,Souvenir,1,11.73,27-01-2023,Metropol AVM
I822085,C818048,Toys,2,71.68,19-01-2023,Viaport Outlet
I333238,C107444,Technology,5,5250.0,25-02-2023,Kanyon
I550315,C157713,Clothing,4,1200.32,03-01-2023,Metropol AVM
I280994,C602834,Souvenir,3,35.19,13-02-2023,Zorlu Center
I617308,C221887,Food & Beverage,2,10.46,02-03-2023,Viaport Outlet
I184775,C212842,Toys,3,107.52,23-02-2023,Metrocity
I222557,C169391,Technology,2,2100.0,16-01-2023,Mall of Istanbul
I323467,C332104,Food & Beverage,5,26.15,28-01-2023,Mall of Istanbul
I119226,C226123,Shoes,1,600.17,21-01-2023,Kanyon
I248661,C369373,Food & Beverage,5,26.15,26-02-2023,Kanyon
I316375,C189911,Clothing,2,600.16,08-02-2023,Cevahir AVM
I910334,C181182,Clothing,5,1500.4,18-01-2023,Mall of Istanbul
I174112,C564609,Cosmetics,2,81.32,20-02-2023,Forum Istanbul
I747997,C200531,Food & Beverage,5,26.15,12-01-2023,Kanyon
I303024,C252144,Toys,4,143.36,09-02-2023,Zorlu Center
I223954,C394676,Toys,2,71.68,05-02-2023,Istinye Park
I954678,C871112,Clothing,5,1500.4,21-02-2023,Kanyon
I470016,C151477,Clothing,4,1200.32,16-02-2023,Istinye Park
I236868,C111453,Cosmetics,4,162.64,17-02-2023,Kanyon
I271963,C614701,Clothing,4,1200.32,19-01-2023,Emaar Square Mall
I197722,C459765,Food & Beverage,5,26.15,16-02-2023,Mall of Istanbul
I397319,C231204,Shoes,4,2400.68,03-03-2023,Zorlu Center
I151058,C485992,Food & Beverage,1,5.23,23-02-2023,Kanyon
I304558,C233183,Books,5,75.75,05-01-2023,Viaport Outlet
I127393,C273262,Books,2,30.3,14-02-2023,Kanyon
I358484,C272881,Clothing,3,900.24,17-02-2023,Metrocity
I277432,C214334,Food & Beverage,1,5.23,31-01-2023,Mall of Istanbul
I150925,C863426,Cosmetics,5,203.3,24-02-2023,Istinye Park
I160706,C504796,Cosmetics,2,81.32,27-01-2023,Istinye Park
I186027,C418105,Food & Beverage,1,5.23,17-02-2023,Kanyon
I160705,C284761,Clothing,5,1500.4,22-02-2023,Cevahir AVM
I177475,C208534,Shoes,4,2400.68,28-02-2023,Forum Istanbul
I261376,C205317,Clothing,3,900.24,05-03-2023,Mall of Istanbul
I149176,C150373,Food & Beverage,2,10.46,12-02-2023,Zorlu Center
I180680,C825263,Books,4,60.6,12-02-2023,Metropol AVM
I315365,C254966,Clothing,5,1500.4,13-01-2023,Mall of Istanbul
I123872,C196804,Clothing,5,1500.4,12-01-2023,Kanyon
I127369,C268550,Clothing,3,900.24,22-01-2023,Kanyon
I246696,C193699,Clothing,5,1500.4,07-01-2023,Zorlu Center
I241174,C651694,Food & Beverage,3,15.69,02-03-2023,Mall of Istanbul
I226169,C282224,Clothing,1,300.08,21-02-2023,Kanyon
I108070,C604791,Clothing,5,1500.4,23-02-2023,Metropol AVM
I991446,C464063,Clothing,1,300.08,18-01-2023,Metrocity
I339763,C460236,Shoes,2,1200.34,07-02-2023,Mall of Istanbul
I190066,C209063,Clothing,1,300.08,02-02-2023,Kanyon
I213716,C112758,Shoes,2,1200.34,31-01-2023,Metropol AVM
I218989,C188624,Souvenir,3,35.19,22-01-2023,Viaport Outlet
I169211,C263498,Toys,2,71.68,09-01-2023,Zorlu Center
I119927,C640219,Clothing,3,900.24,23-01-2023,Emaar Square Mall
I294960,C384044,Clothing,3,900.24,14-01-2023,Emaar Square Mall
I236297,C151971,Clothing,4,1200.32,04-02-2023,Mall of Istanbul
I216078,C334762,Food & Beverage,1,5.23,11-02-2023,Forum Istanbul
I964567,C140268,Clothing,5,1500.4,07-01-2023,Kanyon
I288647,C715415,Cosmetics,4,162.64,18-01-2023,Metrocity
I214608,C290193,Clothing,1,300.08,26-02-2023,Metrocity
I458005,C320936,Clothing,3,900.24,05-03-2023,Kanyon
I289051,C241257,Toys,1,35.84,24-01-2023,Mall of Istanbul
I207393,C174637,Clothing,3,900.24,23-01-2023,Mall of Istanbul
I307588,C223437,Clothing,2,600.16,03-03-2023,Kanyon
I220123,C107400,Souvenir,2,23.46,09-02-2023,Istinye Park
I234879,C932326,Cosmetics,5,203.3,18-01-2023,Viaport Outlet
I122532,C897427,Technology,1,1050.0,11-02-2023,Mall of Istanbul
I684629,C193268,Toys,3,107.52,16-02-2023,Mall of Istanbul
I215726,C269397,Shoes,3,1800.51,24-01-2023,Mall of Istanbul
I223002,C109323,Cosmetics,1,40.66,20-02-2023,Metropol AVM
I391515,C299410,Cosmetics,4,162.64,05-01-2023,Viaport Outlet
I157315,C308294,Clothing,1,300.08,22-02-2023,Istinye Park
I943094,C291439,Toys,1,35.84,07-03-2023,Mall of Istanbul
I307795,C213538,Shoes,5,3000.85,08-03-2023,Viaport Outlet
I310507,C119336,Cosmetics,1,40.66,11-01-2023,Kanyon
I585033,C218882,Food & Beverage,1,5.23,09-02-2023,Cevahir AVM
I725521,C173169,Food & Beverage,2,10.46,18-02-2023,Kanyon
I281901,C767429,Books,3,45.45,10-01-2023,Emaar Square Mall
I185125,C162334,Clothing,1,300.08,07-01-2023,Metropol AVM
I320926,C160191,Clothing,3,900.24,04-01-2023,Metropol AVM
I165247,C169064,Clothing,4,1200.32,04-01-2023,Mall of Istanbul
I655988,C158534,Clothing,2,600.16,06-01-2023,Forum Istanbul
I241508,C154436,Clothing,3,900.24,08-01-2023,Mall of Istanbul
I718864,C205623,Clothing,3,900.24,03-02-2023,Zorlu Center
I177848,C498014,Toys,3,107.52,17-01-2023,Kanyon
I253168,C250435,Food & Beverage,5,26.15,24-01-2023,Cevahir AVM
I219218,C232086,Cosmetics,1,40.66,10-01-2023,Metrocity
I160981,C174049,Shoes,5,3000.85,16-01-2023,Kanyon
I305928,C106337,Food & Beverage,1,5.23,02-02-2023,Istinye Park
I776154,C239099,Shoes,3,1800.51,13-01-2023,Mall of Istanbul
I303558,C231636,Cosmetics,3,121.98,19-02-2023,Metropol AVM
I210478,C150293,Shoes,1,600.17,01-03-2023,Mall of Istanbul
I274740,C308061,Food & Beverage,3,15.69,14-01-2023,Mall of Istanbul
I217116,C100130,Shoes,3,1800.51,08-02-2023,Zorlu Center
I291854,C128919,Food & Beverage,1,5.23,08-03-2023,Metrocity
I121583,C325453,Shoes,1,600.17,30-01-2023,Mall of Istanbul
I230533,C179879,Food & Beverage,5,26.15,03-01-2023,Istinye Park
I255108,C216040,Clothing,2,600.16,09-01-2023,Zorlu Center
I530218,C780781,Cosmetics,4,162.64,26-01-2023,Metrocity
I175001,C291768,Clothing,2,600.16,02-03-2023,Kanyon
I177662,C198534,Shoes,3,1800.51,08-03-2023,Mall of Istanbul
I169837,C171658,Clothing,3,900.24,08-01-2023,Istinye Park
I262456,C145754,Clothing,2,600.16,02-01-2023,Mall of Istanbul
I179345,C130009,Clothing,5,1500.4,15-02-2023,Zorlu Center
I256962,C119255,Clothing,5,1500.4,03-03-2023,Kanyon
I366326,C798069,Food & Beverage,2,10.46,02-03-2023,Mall of Istanbul
I215447,C287083,Food & Beverage,5,26.15,25-01-2023,Metropol AVM
I816673,C294618,Clothing,1,300.08,20-01-2023,Kanyon
I890966,C173206,Toys,5,179.2,24-01-2023,Mall of Istanbul
I180403,C176829,Clothing,3,900.24,03-03-2023,Metropol AVM
I109122,C249466,Clothing,3,900.24,05-02-2023,Zorlu Center
I654471,C239712,Toys,2,71.68,07-02-2023,Mall of Istanbul
I228984,C352151,Food & Beverage,3,15.69,23-02-2023,Metrocity
I278720,C664184,Clothing,3,900.24,02-02-2023,Mall of Istanbul
I921327,C676443,Clothing,2,600.16,03-01-2023,Metropol AVM
I751889,C106531,Toys,5,179.2,27-02-2023,Mall of Istanbul
I277299,C336700,Clothing,4,1200.32,03-02-2023,Kanyon
I104019,C248203,Books,1,15.15,02-03-2023,Metropol AVM
I571067,C418629,Books,1,15.15,04-01-2023,Metrocity
I285011,C254792,Clothing,4,1200.32,02-03-2023,Zorlu Center
I770089,C855724,Toys,4,143.36,02-02-2023,Istinye Park
I391462,C789618,Books,5,75.75,15-01-2023,Mall of Istanbul
I240432,C217841,Food & Beverage,5,26.15,22-02-2023,Zorlu Center
I116181,C224076,Food & Beverage,5,26.15,06-02-2023,Metrocity
I184838,C160906,Shoes,4,2400.68,05-03-2023,Mall of Istanbul
I710374,C111351,Clothing,1,300.08,26-02-2023,Kanyon
I262839,C238812,Shoes,3,1800.51,23-02-2023,Mall of Istanbul
I817033,C672037,Technology,4,4200.0,14-02-2023,Kanyon
I148876,C175947,Clothing,4,1200.32,02-03-2023,Cevahir AVM
I615942,C378434,Books,3,45.45,18-02-2023,Mall of Istanbul
I256245,C599578,Toys,4,143.36,11-02-2023,Metrocity
I168592,C110306,Shoes,4,2400.68,10-01-2023,Kanyon
I139350,C110913,Food & Beverage,5,26.15,19-01-2023,Mall of Istanbul
I445782,C193562,Books,2,30.3,28-02-2023,Mall of Istanbul
I103332,C330003,Clothing,1,300.08,06-03-2023,Kanyon
I131003,C123162,Food & Beverage,1,5.23,20-02-2023,Kanyon
I243190,C204309,Clothing,1,300.08,27-01-2023,Emaar Square Mall
I780992,C816982,Clothing,4,1200.32,19-01-2023,Metrocity
I207215,C117916,Clothing,5,1500.4,01-02-2023,Metrocity
I320104,C249899,Shoes,1,600.17,20-01-2023,Zorlu Center
I134541,C225865,Clothing,1,300.08,10-02-2023,Zorlu Center
I286945,C149404,Shoes,3,1800.51,05-01-2023,Metrocity
I683174,C193214,Toys,1,35.84,23-02-2023,Cevahir AVM
I130349,C269597,Books,5,75.75,31-01-2023,Kanyon
I299697,C168576,Food & Beverage,1,5.23,30-01-2023,Metropol AVM
I751532,C321051,Clothing,3,900.24,17-02-2023,Zorlu Center
I946235,C224384,Clothing,2,600.16,25-02-2023,Forum Istanbul
I336248,C147755,Clothing,3,900.24,23-01-2023,Mall of Istanbul
I140012,C303209,Food & Beverage,3,15.69,30-01-2023,Mall of Istanbul
I104568,C918064,Toys,4,143.36,02-01-2023,Metropol AVM
I494310,C245505,Shoes,1,600.17,21-02-2023,Metrocity
I308384,C181634,Clothing,2,600.16,10-01-2023,Metropol AVM
I309095,C109937,Clothing,2,600.16,02-01-2023,Metropol AVM
I753765,C236310,Clothing,3,900.24,13-01-2023,Zorlu Center
I331671,C187008,Food & Beverage,3,15.69,02-02-2023,Istinye Park
I218952,C226930,Shoes,2,1200.34,05-03-2023,Metropol AVM
I148396,C226188,Food & Beverage,1,5.23,03-03-2023,Metrocity
I452716,C931167,Cosmetics,4,162.64,02-02-2023,Metrocity
I307641,C109762,Toys,4,143.36,31-01-2023,Forum Istanbul
I197141,C326006,Cosmetics,5,203.3,08-02-2023,Viaport Outlet
I270005,C588850,Cosmetics,1,40.66,06-02-2023,Metrocity
I197132,C158791,Toys,1,35.84,03-02-2023,Viaport Outlet
I187872,C160760,Technology,3,3150.0,03-01-2023,Kanyon
I311137,C204183,Clothing,2,600.16,06-02-2023,Metrocity
I124057,C401095,Toys,1,35.84,15-01-2023,Metropol AVM
I159548,C307691,Clothing,2,600.16,24-02-2023,Metropol AVM
I157939,C298281,Toys,1,35.84,17-01-2023,Forum Istanbul
I312462,C124361,Food & Beverage,1,5.23,26-01-2023,Metrocity
I626012,C237558,Clothing,5,1500.4,08-02-2023,Metrocity
I102773,C287506,Cosmetics,1,40.66,05-01-2023,Kanyon
I633257,C249005,Technology,4,4200.0,06-03-2023,Metropol AVM
I239930,C590568,Clothing,2,600.16,16-01-2023,Metropol AVM
I301045,C461456,Clothing,1,300.08,22-01-2023,Mall of Istanbul
I324844,C172819,Souvenir,3,35.19,19-02-2023,Mall of Istanbul
I253798,C157640,Books,5,75.75,05-02-2023,Metrocity
I257905,C200714,Clothing,3,900.24,02-03-2023,Metropol AVM
I208397,C136367,Clothing,5,1500.4,26-02-2023,Viaport Outlet
I257248,C140976,Clothing,2,600.16,21-02-2023,Kanyon
I111117,C314850,Toys,3,107.52,01-02-2023,Kanyon
I301859,C737950,Books,3,45.45,14-02-2023,Zorlu Center
I312042,C284889,Clothing,1,300.08,05-03-2023,Forum Istanbul
I210874,C109187,Clothing,3,900.24,05-01-2023,Metrocity
I577079,C580549,Food & Beverage,4,20.92,04-02-2023,Mall of Istanbul
I210235,C307720,Souvenir,3,35.19,20-01-2023,Emaar Square Mall
I322387,C187508,Clothing,2,600.16,29-01-2023,Forum Istanbul
I808202,C319920,Cosmetics,5,203.3,06-03-2023,Emaar Square Mall
I147730,C162006,Clothing,3,900.24,17-01-2023,Mall of Istanbul
I820281,C851456,Clothing,5,1500.4,17-02-2023,Kanyon
I205907,C915199,Clothing,1,300.08,08-03-2023,Mall of Istanbul
I294749,C155804,Clothing,3,900.24,28-01-2023,Istinye Park
I302963,C240485,Shoes,4,2400.68,21-01-2023,Emaar Square Mall
I114080,C174372,Souvenir,3,35.19,01-03-2023,Metrocity
I598450,C514161,Cosmetics,3,121.98,14-01-2023,Kanyon
I981646,C272423,Toys,5,179.2,17-02-2023,Mall of Istanbul
I368601,C133203,Food & Beverage,5,26.15,26-01-2023,Kanyon
I325671,C694459,Toys,4,143.36,14-01-2023,Metropol AVM
I709637,C284593,Clothing,2,600.16,09-01-2023,Kanyon
I100261,C315632,Cosmetics,2,81.32,03-03-2023,Mall of Istanbul
I332172,C310776,Clothing,4,1200.32,21-01-2023,Metropol AVM
I332728,C119949,Cosmetics,3,121.98,13-01-2023,Mall of Istanbul
I148433,C129003,Cosmetics,2,81.32,04-02-2023,Kanyon
I604071,C198664,Cosmetics,5,203.3,01-02-2023,Mall of Istanbul
I288193,C253843,Food & Beverage,5,26.15,15-01-2023,Istinye Park
I303878,C182755,Technology,4,4200.0,20-02-2023,Zorlu Center
I296987,C265140,Shoes,4,2400.68,11-01-2023,Mall of Istanbul
I212326,C179612,Toys,3,107.52,22-01-2023,Kanyon
I238866,C185052,Food & Beverage,4,20.92,07-03-2023,Mall of Istanbul
I613219,C269453,Cosmetics,4,162.64,04-03-2023,Kanyon
I232675,C129532,Clothing,2,600.16,13-02-2023,Zorlu Center
I111681,C293388,Clothing,3,900.24,25-02-2023,Istinye Park
I334099,C277521,Cosmetics,1,40.66,03-03-2023,Kanyon
I473148,C173013,Clothing,3,900.24,27-02-2023,Metropol AVM
I250887,C332531,Clothing,5,1500.4,03-02-2023,Kanyon
I137829,C528699,Technology,1,1050.0,03-03-2023,Kanyon
I248294,C686479,Clothing,4,1200.32,24-01-2023,Kanyon
I113324,C199856,Clothing,3,900.24,21-01-2023,Emaar Square Mall
I244159,C264190,Clothing,4,1200.32,06-03-2023,Istinye Park
I192257,C133006,Clothing,3,900.24,03-01-2023,Metrocity
I152450,C134191,Clothing,3,900.24,17-01-2023,Kanyon
I105921,C311055,Clothing,4,1200.32,02-01-2023,Metropol AVM
I288682,C120651,Food & Beverage,4,20.92,19-02-2023,Metrocity
I152764,C141118,Clothing,5,1500.4,04-01-2023,Kanyon
I269013,C276150,Cosmetics,3,121.98,21-01-2023,Kanyon
I731599,C126848,Technology,3,3150.0,31-01-2023,Forum Istanbul
I292970,C275777,Books,2,30.3,02-01-2023,Istinye Park
I206119,C132091,Books,3,45.45,31-01-2023,Mall of Istanbul
I213860,C842262,Shoes,3,1800.51,20-02-2023,Kanyon
I210802,C240806,Shoes,1,600.17,28-01-2023,Emaar Square Mall
I137724,C243580,Clothing,4,1200.32,15-02-2023,Kanyon
I508532,C239673,Shoes,5,3000.85,31-01-2023,Mall of Istanbul
I276022,C142222,Clothing,4,1200.32,07-02-2023,Metropol AVM
I303060,C220052,Clothing,1,300.08,07-02-2023,Mall of Istanbul
I125740,C305953,Food & Beverage,3,15.69,21-02-2023,Istinye Park
I249370,C324714,Souvenir,1,11.73,10-02-2023,Kanyon
I140255,C135168,Food & Beverage,2,10.46,20-02-2023,Mall of Istanbul
I256769,C203132,Books,5,75.75,27-02-2023,Metrocity
I150416,C234196,Clothing,4,1200.32,07-01-2023,Mall of Istanbul
